Customer_ID,Payment_Date,Payment_Amount ($)
3937,2024-02-26,666.52
4157,2023-09-06,348.29
5808,2023-10-09,686.86
3302,2023-12-16,29.49
6164,2023-05-22,738.29
5141,2024-04-13,492.15
5237,2023-06-19,815.05
4353,2025-03-08,955.09
3933,2025-02-19,926.53
4722,2023-06-14,910.17
2365,2023-11-30,517.05
6917,2024-10-16,366.54
4391,2024-09-13,470.38
2947,2025-02-07,693.0
3378,2024-03-05,885.16
3440,2024-05-25,214.92
5181,2024-04-24,919.01
6858,2024-10-18,817.03
2341,2025-01-18,979.07
4990,2023-12-13,881.45
2383,2023-11-19,287.14
3557,2023-03-29,114.9
2300,2023-11-25,121.12
2139,2023-04-11,298.31
2359,2023-12-28,618.04
6932,2024-12-18,806.28
3523,2025-02-14,900.26
5457,2024-04-01,627.52
3628,2024-12-31,15.57
3304,2025-03-25,194.45
3135,2023-07-08,108.73
4187,2025-02-27,369.69
5171,2024-06-09,506.34
5836,2024-10-10,52.96
4152,2024-08-30,354.99
3238,2023-10-06,187.39
5736,2025-03-07,650.6
4835,2025-03-22,469.63
6261,2023-05-26,500.36
2999,2024-06-27,433.41
4568,2023-08-19,956.46
3308,2024-08-09,222.59
2657,2023-04-12,521.5
4661,2023-09-02,738.66
4212,2024-01-21,561.28
3910,2024-10-09,929.73
5731,2025-03-07,384.19
4047,2024-07-19,469.04
5163,2025-01-11,97.64
3141,2024-03-20,612.91
2267,2023-09-08,295.33
3846,2024-05-04,168.71
3709,2023-07-29,549.09
5631,2025-02-08,536.99
5212,2024-02-16,85.11
4294,2024-10-13,701.23
5733,2023-08-06,627.53
5830,2023-05-10,197.13
3511,2023-11-27,474.74
2476,2024-09-27,723.12
2977,2023-09-23,534.14
3208,2025-02-10,401.53
3961,2024-12-26,329.12
2558,2025-03-20,614.29
2883,2023-12-12,939.72
4195,2024-06-20,675.03
6762,2024-10-05,84.0
4668,2024-02-20,466.08
6960,2023-03-28,891.92
6678,2025-02-11,103.52
6791,2024-10-19,988.99
3611,2023-06-05,949.58
5489,2023-08-01,87.49
4455,2024-09-16,934.08
6495,2024-10-19,369.5
3947,2023-04-24,846.26
6811,2023-11-27,424.2
6800,2023-08-24,446.45
4809,2023-04-11,637.9
5826,2023-12-04,776.73
5537,2024-03-03,43.45
5803,2023-08-26,597.22
6178,2023-07-06,194.87
6700,2024-08-27,352.49
3971,2023-07-28,354.49
5823,2023-08-27,474.37
4820,2023-07-19,340.8
2903,2024-06-10,116.29
2365,2023-07-23,154.17
6259,2025-02-20,43.1
5120,2023-06-25,475.55
4559,2025-03-17,954.9
3864,2024-09-26,124.52
2116,2024-10-06,946.8
4385,2024-08-30,736.03
6977,2024-04-15,641.12
5936,2024-05-29,648.82
6936,2024-12-30,828.46
4491,2024-03-29,115.85
2943,2023-08-13,509.71
3725,2023-11-19,700.12
4335,2023-06-28,590.95
4768,2023-10-05,834.45
3138,2024-06-15,81.55
4528,2023-10-04,693.79
6118,2023-11-10,538.69
5421,2024-05-22,385.37
6779,2024-12-17,346.87
5907,2024-09-20,624.62
5638,2023-03-31,892.09
4954,2024-02-07,501.21
4368,2024-02-29,826.48
6222,2024-03-29,408.13
2277,2023-10-22,111.37
4000,2023-06-04,70.89
3228,2023-12-07,60.82
5753,2023-09-07,386.35
5736,2023-08-11,343.87
2696,2023-10-26,720.76
3310,2023-07-09,745.39
6153,2023-08-28,60.35
5235,2023-08-06,228.91
6115,2024-03-24,281.52
4312,2024-09-05,552.14
4842,2023-05-11,153.07
6209,2025-01-12,142.6
5560,2023-12-02,944.35
5399,2025-01-13,806.16
2542,2024-10-22,188.85
4695,2024-08-01,412.5
6675,2025-03-03,362.07
3089,2023-12-13,793.09
5364,2025-01-04,515.11
2025,2024-02-08,136.57
3573,2025-02-16,741.6
4959,2024-05-17,402.92
6237,2025-03-12,270.3
3768,2024-12-10,381.74
6744,2024-03-16,502.78
4236,2024-01-08,349.68
2201,2023-12-18,249.49
5199,2024-11-08,404.52
2257,2024-10-16,28.98
5748,2024-09-25,774.77
6643,2025-02-10,179.24
4242,2023-08-23,53.47
5176,2024-10-30,657.16
5607,2024-03-14,776.2
5337,2023-08-25,815.69
6898,2025-01-24,498.57
2414,2024-12-07,213.31
4015,2023-06-05,739.86
3382,2024-10-30,702.72
3099,2024-03-18,253.81
5427,2023-09-25,904.37
5656,2023-07-16,113.33
2910,2024-08-10,982.86
2188,2025-02-02,861.65
6045,2023-07-21,691.02
5757,2024-07-13,939.36
4016,2025-02-04,725.09
4093,2024-01-31,198.55
5645,2023-10-26,447.73
4131,2024-07-28,80.79
2358,2024-01-18,395.76
4423,2025-03-10,744.19
6258,2023-09-03,392.58
6546,2023-08-13,336.99
3498,2025-01-31,599.4
4159,2024-02-12,873.48
4556,2023-06-01,57.11
4343,2024-01-29,391.62
4952,2023-04-03,166.66
3239,2025-03-14,698.4
2974,2023-10-27,114.67
6728,2023-04-10,668.16
5966,2023-11-10,293.32
3051,2024-03-30,206.93
5702,2024-07-12,936.99
4781,2025-03-25,28.34
3589,2025-02-06,443.4
5879,2023-06-19,31.41
4369,2025-03-06,488.76
2437,2024-04-20,506.04
4829,2024-02-11,328.45
3557,2023-07-25,140.84
5859,2023-06-18,382.62
3305,2024-05-09,675.54
4385,2023-06-28,784.57
2183,2023-10-24,535.44
3590,2024-03-10,593.94
3588,2024-01-31,208.61
2660,2024-11-19,294.46
2160,2024-08-15,170.28
5954,2024-12-22,256.8
3012,2024-12-12,232.64
2053,2024-01-19,524.25
4308,2024-05-20,567.06
3229,2024-03-04,945.5
3036,2025-01-24,203.61
5703,2023-08-06,645.26
6046,2023-08-04,819.09
6946,2024-06-17,564.64
6450,2024-06-04,262.45
3265,2023-09-18,269.92
3885,2024-11-25,48.86
3810,2025-01-22,312.39
5168,2024-02-23,747.16
5798,2023-06-13,57.04
4342,2025-02-10,227.1
5415,2024-02-05,709.17
2818,2023-12-08,784.83
4438,2023-12-06,460.77
2889,2023-05-19,701.09
2668,2023-12-22,394.07
6729,2023-11-11,168.31
4625,2023-08-31,404.17
6233,2023-12-13,584.17
6524,2024-04-15,948.57
2819,2023-11-28,78.06
4189,2024-08-05,512.32
3107,2024-09-20,335.63
4225,2024-12-20,513.23
2198,2024-06-08,33.74
4672,2023-12-17,319.9
5493,2024-11-22,821.67
4449,2023-06-21,558.4
2471,2023-05-10,456.08
3949,2025-01-21,292.67
5900,2023-10-06,305.06
4011,2025-01-28,389.27
5801,2024-12-24,837.22
6119,2024-04-07,967.54
5797,2023-05-08,444.27
5989,2023-10-29,399.42
2235,2024-01-19,848.09
2929,2024-04-09,432.64
5608,2024-05-31,556.5
2523,2024-02-12,238.63
5524,2023-11-16,746.07
6527,2024-05-09,536.67
6889,2023-09-27,810.94
3630,2023-08-20,782.93
6629,2023-09-04,222.85
3317,2023-09-23,718.48
4858,2024-08-11,802.05
3125,2023-07-31,352.65
4588,2023-12-21,180.88
3024,2023-07-10,12.61
3379,2024-07-03,456.39
5375,2023-05-24,358.91
3520,2024-05-12,559.36
2227,2023-09-15,196.16
6969,2025-03-13,861.07
2892,2023-08-10,265.18
6073,2024-02-27,234.17
4258,2023-10-17,485.91
4789,2024-04-08,503.86
2397,2023-07-13,222.93
4079,2023-04-11,279.14
6745,2024-08-11,178.01
6425,2024-02-17,721.28
5238,2023-04-05,772.39
5894,2024-05-17,467.71
4006,2024-11-30,716.95
4017,2024-08-04,738.58
5172,2024-08-27,146.89
4669,2023-10-16,966.52
3879,2024-10-18,822.82
3197,2025-02-16,212.44
3773,2023-09-03,194.3
2162,2024-09-03,134.4
5977,2024-02-05,146.99
3752,2024-06-15,750.68
2776,2023-08-22,474.96
2940,2024-09-19,785.1
5221,2023-05-07,748.79
2540,2023-09-16,608.57
6918,2023-05-31,689.5
3462,2023-05-17,28.17
2356,2024-06-28,318.66
5605,2024-03-18,641.44
5324,2025-01-07,19.25
2235,2024-12-12,42.65
3549,2023-05-26,853.37
4097,2023-10-26,687.18
6214,2023-10-01,272.72
4102,2024-08-21,691.08
3674,2025-01-04,794.53
4101,2023-05-01,313.73
5658,2024-10-23,45.68
6654,2024-12-24,933.45
5597,2023-08-11,351.73
5749,2023-09-01,115.42
5174,2024-12-19,496.94
3816,2023-06-12,770.78
5842,2023-05-10,229.43
4006,2024-04-19,276.8
6494,2025-02-07,250.29
2675,2024-10-30,991.76
2387,2023-12-30,205.43
4159,2024-06-11,579.77
4662,2024-09-08,926.01
4065,2023-07-25,155.43
5852,2023-08-26,971.15
5254,2024-07-01,948.0
6980,2023-12-30,885.73
6637,2023-05-16,222.41
6267,2023-06-03,637.71
2740,2023-11-06,763.28
3402,2024-12-31,986.17
5260,2023-05-04,188.62
4278,2023-05-10,768.37
5905,2023-08-11,345.41
5924,2024-01-05,183.87
6215,2024-09-17,427.16
5228,2024-12-08,795.9
4832,2025-03-13,470.2
5759,2024-02-04,542.15
4513,2024-04-07,995.21
4152,2024-06-15,405.12
5676,2024-04-12,619.25
4746,2025-03-01,371.59
5867,2024-02-11,398.86
5765,2024-09-17,698.68
4223,2023-08-11,938.51
4793,2024-06-02,546.94
3698,2024-05-12,770.72
5463,2024-06-27,98.31
6064,2023-06-06,219.05
3525,2023-07-10,507.11
6761,2024-03-12,29.81
2033,2023-06-29,260.33
6026,2024-02-24,522.23
4567,2023-12-17,24.81
4804,2023-09-20,271.9
5897,2025-03-12,518.89
5710,2025-02-15,577.42
2720,2023-09-19,926.49
6580,2024-03-07,648.89
2973,2023-11-16,420.59
5719,2024-11-23,931.05
6403,2023-07-04,787.03
6553,2024-12-16,208.01
4208,2024-01-11,139.53
6427,2024-11-26,679.05
6321,2024-04-06,564.28
5031,2024-09-14,791.78
5576,2025-03-22,741.42
5117,2024-04-22,628.96
5286,2024-11-05,986.52
2644,2023-08-31,538.25
6712,2024-12-25,121.97
2195,2024-06-05,829.99
5997,2023-04-28,259.33
2489,2024-12-26,779.53
4205,2023-05-27,957.54
4658,2023-09-04,699.83
5277,2023-04-27,600.07
3103,2024-04-06,465.78
3242,2024-05-26,370.77
2516,2024-08-19,359.47
2393,2024-08-11,640.01
2631,2025-02-10,753.76
5717,2023-06-25,681.73
3848,2025-01-10,206.43
4656,2023-10-31,499.05
2980,2023-12-03,793.72
6530,2023-07-19,480.95
5403,2024-02-15,541.26
5872,2023-10-02,773.42
2278,2023-08-08,664.65
2233,2023-12-10,415.25
3553,2024-01-30,896.46
5271,2024-06-05,170.94
4410,2024-06-25,995.56
5513,2024-10-01,127.66
2026,2023-07-19,24.8
2461,2023-09-21,891.12
5765,2024-03-19,252.5
5432,2023-07-07,732.4
5484,2023-09-23,812.91
3995,2024-07-25,860.4
2491,2025-02-03,991.68
3073,2023-05-25,301.1
5174,2024-07-13,713.14
2216,2024-12-11,124.25
3724,2023-05-09,412.74
3593,2023-05-30,849.49
4607,2023-06-08,373.98
2159,2024-04-23,595.18
6782,2024-06-03,508.74
5314,2024-06-11,649.49
4842,2024-02-16,973.17
3777,2025-03-24,65.18
4053,2024-06-19,578.22
4296,2025-03-12,864.4
3697,2024-06-15,486.57
4994,2024-01-23,87.74
4470,2023-11-04,564.93
3947,2024-09-13,338.75
5810,2023-07-12,163.39
4784,2024-02-17,850.54
5645,2025-02-18,526.38
4501,2024-12-29,933.94
5646,2025-01-30,807.96
4646,2024-06-01,696.04
4350,2024-07-16,14.98
3933,2025-02-25,433.55
5295,2024-06-05,205.51
3758,2025-03-14,911.69
3117,2023-05-23,182.84
4568,2023-07-18,293.2
5500,2024-08-15,521.67
2493,2023-05-22,270.73
5307,2024-08-27,217.77
2620,2024-08-17,603.11
5233,2025-03-11,98.04
5824,2023-08-02,67.59
4381,2025-01-08,378.52
3547,2023-08-21,723.46
6959,2023-07-25,559.26
5564,2023-08-10,428.65
3606,2024-05-24,570.09
5753,2023-09-01,371.8
6676,2023-05-23,936.78
3891,2023-08-11,64.36
3276,2024-03-22,676.66
4744,2025-01-03,892.37
4494,2023-06-22,805.85
2357,2024-07-21,192.2
2870,2025-03-04,302.97
2886,2025-02-25,719.88
4002,2023-07-13,93.43
3284,2025-01-09,813.74
2620,2023-06-22,721.72
2883,2023-08-11,732.31
2797,2025-03-18,109.24
5643,2024-11-15,720.58
5426,2023-11-20,683.02
3297,2023-09-06,832.61
6715,2023-11-12,51.18
2245,2023-09-02,32.88
4896,2024-12-23,379.28
2930,2024-08-13,157.3
2520,2024-06-28,562.8
5213,2024-03-18,918.18
4410,2024-02-25,397.56
2008,2024-06-18,846.5
4526,2024-12-21,10.24
5424,2023-06-05,176.83
4020,2023-10-01,40.12
6591,2023-05-11,334.87
6283,2024-08-08,909.11
5668,2023-05-29,105.98
5672,2023-08-15,610.35
4802,2024-02-06,456.98
2086,2023-07-03,939.08
5116,2024-07-13,131.29
6233,2023-11-25,219.91
4469,2024-09-04,39.25
5620,2024-06-02,439.6
3637,2023-12-02,285.05
5584,2024-02-09,871.21
6010,2023-10-20,608.89
5327,2023-08-10,617.95
4219,2023-09-03,536.59
4218,2023-05-20,100.93
6968,2023-09-05,450.57
4370,2023-09-24,999.51
5639,2024-04-18,836.88
4504,2023-11-11,894.52
2944,2024-03-13,824.99
4838,2023-12-26,112.01
4661,2023-09-12,235.17
4937,2024-07-29,13.09
6445,2024-03-21,310.48
5948,2024-11-12,117.52
3677,2024-04-22,478.07
3197,2024-12-28,680.36
6106,2024-05-20,875.76
4788,2025-03-06,751.72
3462,2023-08-16,939.2
5319,2023-11-20,63.36
2667,2024-10-18,22.06
4177,2024-01-03,664.72
5744,2023-07-24,296.46
2601,2024-11-30,260.97
4653,2023-05-18,337.58
6423,2023-06-15,277.1
5825,2025-02-04,516.32
5907,2023-09-24,445.75
2980,2023-06-16,517.3
4452,2024-09-15,675.99
2629,2024-01-14,393.26
3630,2025-01-21,258.79
5697,2025-02-23,174.54
5431,2023-12-29,355.98
5675,2023-06-23,744.39
5930,2024-07-18,759.14
4766,2023-12-11,670.24
6370,2024-03-14,241.69
6781,2023-09-24,592.21
2116,2023-10-18,574.98
6957,2024-10-02,489.42
4004,2024-06-25,554.48
2693,2024-08-19,496.87
5163,2024-01-15,569.8
3106,2023-05-13,718.35
5009,2024-11-25,118.53
4162,2024-05-01,752.13
2154,2024-08-22,144.53
5700,2024-01-20,75.96
6411,2024-05-15,976.32
5787,2024-04-28,957.42
3065,2024-06-11,69.83
6201,2023-12-12,448.82
3914,2024-11-16,194.38
3217,2024-04-07,490.49
4402,2025-03-17,831.88
3773,2024-08-29,951.11
3961,2024-04-16,637.91
4781,2023-07-19,360.37
6805,2024-08-20,607.29
6747,2023-04-13,318.88
4872,2023-09-27,910.73
2661,2024-01-11,871.7
4636,2024-04-04,562.65
4330,2024-03-08,331.55
5955,2024-11-24,300.46
4451,2023-12-15,43.08
3133,2024-12-01,817.66
2700,2024-05-25,455.88
4039,2025-01-21,331.88
6648,2023-09-21,476.4
6501,2023-09-17,820.55
6558,2023-06-16,133.37
4180,2024-09-10,859.08
4839,2024-03-25,898.53
2874,2024-08-04,947.24
2084,2023-08-14,403.51
3423,2024-02-17,224.97
4676,2023-10-14,379.9
5181,2023-07-06,339.58
6317,2023-12-18,184.39
5976,2023-11-14,611.19
3392,2024-07-13,481.86
5219,2024-07-31,867.04
6208,2023-04-20,41.79
2615,2023-12-11,647.43
4972,2024-01-06,765.32
5566,2024-06-13,761.89
5577,2023-08-20,887.21
6571,2024-07-29,731.74
2271,2023-04-19,928.53
6067,2023-08-19,339.33
4469,2024-10-03,508.18
3391,2024-02-09,23.94
5355,2024-11-11,16.89
6136,2024-01-27,247.73
5608,2024-05-01,109.8
4584,2024-12-25,267.61
6074,2024-02-14,185.27
5076,2025-01-26,38.23
5907,2023-03-28,910.21
2290,2024-08-24,18.14
4481,2024-11-11,738.72
5253,2025-01-15,160.63
2279,2024-02-07,913.11
4925,2024-12-25,893.87
2581,2023-06-22,657.36
6959,2024-09-20,675.51
2254,2023-05-12,15.29
6277,2025-01-26,985.02
6777,2024-08-03,879.05
2825,2025-01-23,896.16
5833,2024-10-27,662.65
2700,2024-12-10,351.34
3381,2024-07-23,894.71
5897,2023-10-13,298.6
3674,2023-04-04,567.08
4728,2023-11-09,108.73
5157,2023-07-16,922.74
5389,2023-06-01,149.36
6308,2024-07-16,232.65
2384,2023-09-12,562.55
2342,2025-02-21,766.45
3988,2024-03-03,623.16
6060,2024-04-28,239.81
6940,2024-08-23,10.93
5110,2024-05-12,759.58
6083,2025-02-10,985.36
6516,2023-07-30,811.81
4799,2024-03-04,465.6
5241,2024-08-26,904.73
3989,2023-05-09,415.75
5415,2024-11-05,529.68
3850,2023-05-16,482.36
2306,2023-05-24,453.15
5614,2025-02-07,777.44
4750,2024-03-03,531.5
6965,2024-07-15,323.55
3136,2023-08-30,265.58
2206,2023-10-01,47.37
6592,2024-01-17,587.36
5451,2024-08-04,237.66
5812,2024-11-07,156.65
5623,2023-09-16,657.29
5600,2025-01-30,684.4
4552,2024-03-16,754.63
6309,2023-07-28,508.54
2310,2024-03-25,895.11
4709,2024-10-06,936.98
3992,2025-01-09,809.3
2272,2025-01-28,639.24
5643,2025-03-13,310.68
6087,2024-08-05,983.12
3823,2023-06-08,281.39
5274,2024-07-15,210.63
6539,2023-09-04,447.73
6350,2024-10-04,66.27
2521,2024-11-01,978.71
2977,2024-04-26,592.55
5723,2024-04-24,561.38
5552,2024-09-09,659.24
6106,2024-02-05,502.05
4774,2024-09-11,41.74
4553,2024-10-16,616.19
4833,2024-03-16,719.01
5908,2024-12-10,422.58
2153,2023-10-23,759.72
4965,2023-10-13,234.73
4917,2024-12-24,229.06
4801,2024-06-03,169.8
3753,2023-08-10,378.27
4611,2024-12-30,848.54
5876,2023-05-17,829.63
3105,2023-12-13,389.0
4537,2023-11-07,593.23
6991,2024-03-24,723.61
6200,2025-01-02,248.79
5855,2024-03-13,176.46
5495,2023-12-12,972.38
3915,2024-09-17,621.38
5073,2024-01-23,981.6
3007,2025-02-20,344.38
2407,2024-01-07,706.0
2167,2024-03-15,230.38
2509,2024-11-26,268.59
3662,2025-01-22,516.78
5665,2025-03-03,326.42
5490,2024-01-18,175.95
6859,2024-05-26,270.25
2681,2023-04-04,45.39
4525,2023-07-28,707.38
4121,2023-10-16,497.2
6678,2024-09-10,103.3
6358,2025-02-20,179.98
3364,2023-08-27,111.51
3332,2024-02-22,616.47
4293,2024-08-19,103.27
3539,2024-02-12,756.74
5409,2024-07-03,30.31
2561,2024-04-04,256.88
3100,2024-08-19,891.76
3904,2025-02-26,721.35
2175,2023-06-24,82.24
4157,2023-10-21,822.91
4231,2024-12-11,498.1
6288,2024-06-23,848.32
6161,2024-05-04,604.73
5921,2024-03-25,685.01
3498,2023-11-13,993.57
5855,2024-08-28,240.01
5172,2023-05-15,627.71
3568,2024-04-05,465.72
3152,2024-08-25,49.06
2369,2023-10-19,24.33
6947,2023-08-24,128.04
2043,2023-09-15,652.6
3908,2023-06-18,571.49
5491,2023-05-17,557.9
4536,2024-09-19,41.54
6174,2024-08-10,474.61
4874,2024-01-13,925.38
3825,2024-09-20,403.62
3294,2024-03-25,628.67
6770,2023-12-14,782.02
6797,2024-08-05,786.09
6855,2024-03-22,524.09
5387,2023-07-15,859.37
4973,2024-05-19,397.46
5923,2023-09-24,889.81
6998,2023-04-04,247.82
2993,2024-10-27,287.41
4387,2024-06-24,62.59
4241,2024-01-30,797.63
3477,2023-05-06,422.88
5408,2025-02-04,236.83
2390,2024-02-29,239.47
3000,2023-09-06,902.39
6621,2023-11-14,835.58
3856,2024-07-22,558.0
2659,2023-12-01,619.95
4764,2023-08-28,479.58
5664,2024-10-26,397.75
6987,2023-10-02,916.32
3482,2025-02-18,134.36
5732,2024-10-24,424.26
2452,2023-05-13,351.12
4476,2024-11-08,503.17
5223,2024-03-31,463.06
3538,2024-10-14,523.7
5094,2024-11-29,148.52
2883,2024-12-06,518.01
6409,2024-08-19,249.99
6069,2024-09-11,192.49
6936,2024-06-09,74.19
4567,2025-02-20,765.03
5278,2024-08-05,433.17
2375,2024-08-15,630.38
6547,2025-03-06,730.32
5698,2023-04-09,682.52
5063,2023-10-23,475.8
6691,2024-10-07,394.02
5251,2025-03-23,382.2
6596,2024-03-27,643.65
6560,2023-09-12,499.85
2113,2025-01-10,850.64
5198,2024-08-13,875.95
4379,2023-10-02,178.85
3925,2024-05-13,144.87
2140,2023-09-23,634.1
3425,2024-08-07,308.21
4950,2023-06-26,28.39
5169,2024-08-17,889.76
2517,2023-06-16,234.63
4617,2024-12-15,929.99
2888,2025-02-02,720.26
5105,2023-08-22,765.03
2050,2023-09-20,209.45
5952,2024-08-29,241.85
5561,2024-01-09,526.06
2019,2023-12-24,180.38
6822,2023-04-18,312.38
3474,2024-06-17,328.25
6062,2024-06-16,168.03
4607,2024-11-23,213.13
2452,2023-10-23,790.67
5766,2024-07-25,175.52
4439,2025-03-07,38.17
6311,2023-06-28,633.06
3550,2024-11-11,976.22
5475,2024-02-19,337.9
2128,2024-04-03,127.47
6856,2024-11-09,574.68
4762,2023-04-13,907.29
6457,2024-09-15,786.22
6665,2023-10-01,626.29
3416,2024-10-01,321.91
2202,2025-03-10,546.46
4370,2024-01-19,100.33
2518,2024-10-06,682.16
3342,2024-02-25,727.85
6777,2023-12-21,965.38
3989,2023-09-22,267.79
5546,2025-02-28,28.27
6521,2024-12-12,550.15
5803,2024-06-25,709.72
5276,2024-06-19,792.5
5655,2023-06-27,201.8
4435,2024-10-09,269.14
6874,2024-12-23,517.47
2208,2024-03-10,337.29
4634,2023-05-21,861.91
6118,2024-11-28,479.02
2154,2024-06-10,801.58
5367,2023-04-12,584.81
6315,2024-06-03,775.36
6765,2024-09-17,339.35
3519,2025-01-28,833.1
4601,2023-12-25,281.83
4196,2024-12-30,550.64
6499,2024-03-06,221.87
6692,2024-05-04,480.77
5555,2024-05-25,324.99
4415,2024-03-22,274.04
4850,2024-10-20,967.32
3743,2024-09-24,168.47
3307,2023-09-03,789.45
5850,2024-09-21,984.32
6169,2025-02-19,29.7
6577,2024-06-11,702.04
6656,2024-04-18,260.38
6841,2024-09-17,50.08
6196,2024-02-22,408.86
4556,2025-02-27,935.87
4306,2025-01-25,21.65
6509,2024-04-25,592.01
3089,2024-05-25,506.38
4643,2024-03-14,874.65
3178,2024-05-03,93.16
6917,2023-05-09,684.71
6758,2023-06-18,683.31
4995,2025-01-10,672.39
2560,2024-03-28,942.91
4965,2023-08-10,824.86
3272,2024-06-22,51.55
3814,2024-01-12,476.37
4916,2023-06-18,403.97
2610,2024-05-20,317.05
4462,2023-12-09,456.82
6121,2023-10-30,390.35
2284,2024-12-24,438.01
4929,2025-01-20,979.47
6397,2024-08-22,97.75
3092,2024-05-16,923.01
2817,2024-09-30,485.43
2083,2024-08-21,627.5
3921,2023-07-06,831.88
5492,2024-06-02,366.86
5145,2024-04-16,436.12
4094,2024-09-16,415.42
6714,2024-05-24,380.98
2176,2023-10-01,926.27
4705,2024-11-07,830.64
6938,2024-06-01,117.91
2370,2024-09-10,117.04
3819,2024-11-28,433.59
4102,2023-05-15,107.67
6786,2023-11-24,622.9
5491,2024-11-30,152.25
3780,2023-11-10,527.15
3365,2024-10-25,17.15
6463,2024-01-28,323.43
5343,2024-03-10,680.42
6740,2025-01-21,489.2
5677,2023-09-24,978.49
4427,2024-04-12,875.36
2073,2023-06-30,365.48
4963,2024-10-11,55.03
2860,2023-10-20,847.17
5857,2024-01-25,912.12
6139,2024-02-09,822.42
4425,2024-12-17,136.67
3065,2023-12-27,997.94
4218,2023-09-19,266.0
6018,2023-04-29,726.96
4260,2023-04-12,908.95
5752,2023-10-02,243.33
4087,2023-05-14,909.18
2369,2023-10-21,316.39
4805,2023-08-25,976.65
2151,2023-12-06,288.45
3135,2023-10-16,953.9
4785,2024-08-11,63.01
6165,2025-01-23,712.18
4347,2023-08-27,536.79
6898,2024-02-05,483.1
4251,2023-09-22,231.26
2061,2025-01-19,708.54
5011,2024-03-25,198.9
5902,2025-02-09,557.31
3338,2024-02-18,260.71
3185,2025-03-14,956.07
6427,2023-10-30,38.34
3552,2023-08-01,207.73
6434,2024-02-10,249.89
3630,2023-11-21,419.93
3328,2024-12-08,240.4
3527,2024-11-17,496.44
3674,2023-12-13,873.74
3362,2023-07-07,714.94
3574,2023-10-23,584.16
4687,2024-03-03,98.11
6371,2024-12-08,697.05
4367,2023-03-28,174.75
5758,2023-10-08,788.5
4435,2025-02-08,257.56
3994,2023-07-15,422.88
2870,2023-05-11,356.97
3015,2025-03-07,860.23
3912,2025-01-19,135.28
2603,2023-04-26,569.99
5822,2024-12-30,150.64
2691,2024-06-22,707.75
2494,2024-09-20,906.03
2490,2023-06-03,440.26
4557,2024-07-28,493.21
6486,2024-09-13,928.15
2295,2024-01-21,525.78
6028,2024-05-23,492.72
4844,2025-01-22,582.55
4913,2024-01-22,692.34
3718,2024-01-22,115.81
4597,2023-10-12,822.9
6745,2023-11-19,441.15
3874,2023-06-19,81.63
6664,2024-04-18,788.32
5259,2024-01-30,383.18
4818,2023-06-02,109.36
2445,2023-09-23,637.44
5642,2024-06-24,881.33
6459,2024-07-30,888.88
2742,2023-04-06,958.09
4042,2024-06-09,869.03
2680,2023-04-29,12.12
4468,2023-12-07,386.44
5698,2025-01-19,820.36
3359,2024-01-02,372.59
2063,2025-01-26,605.53
4560,2023-12-10,610.25
5770,2024-08-08,371.38
6352,2024-04-28,905.43
2135,2025-01-24,508.2
5645,2024-03-08,470.14
6971,2023-04-01,997.54
6918,2024-04-30,498.57
4136,2023-11-02,186.61
5279,2024-06-10,517.94
2823,2023-10-02,815.88
5075,2024-04-11,779.09
4982,2023-12-15,790.7
2121,2023-06-04,710.94
3638,2023-07-11,261.68
2925,2024-03-17,863.46
2645,2024-04-28,894.51
4033,2023-07-19,202.21
4762,2024-08-03,139.15
4069,2023-08-31,975.85
2242,2024-06-20,869.64
4669,2024-01-19,894.3
2803,2025-02-04,887.51
6165,2024-06-16,546.27
2196,2023-03-30,649.94
4188,2023-08-30,549.91
5516,2024-11-03,60.69
4331,2024-12-11,748.05
4360,2024-12-25,510.28
6842,2024-11-21,651.23
5607,2023-09-08,507.61
2277,2023-08-01,496.89
2061,2024-09-05,180.07
5391,2024-10-13,285.93
3914,2024-10-24,167.26
5928,2024-06-29,203.71
4592,2024-09-17,973.25
2567,2024-12-01,161.58
5936,2025-01-31,276.58
3572,2024-01-04,594.68
6718,2024-02-24,614.08
3201,2023-03-31,162.43
6410,2024-05-03,795.78
4855,2023-06-18,787.35
4896,2023-05-24,244.94
3237,2024-07-09,295.78
2137,2023-12-24,938.61
3030,2024-02-18,827.41
4157,2023-06-06,700.82
4595,2024-07-15,91.41
2662,2023-10-07,424.08
4473,2024-09-06,563.71
4678,2024-06-19,195.54
4309,2024-12-06,453.74
2087,2023-04-23,605.02
4513,2023-09-03,334.1
4943,2024-05-16,783.14
4774,2023-10-11,842.05
4505,2024-12-02,330.37
5311,2024-07-04,840.27
3701,2024-05-25,112.54
5671,2024-12-25,839.35
4701,2024-09-13,161.22
5630,2025-01-17,92.1
6591,2024-09-05,645.36
