Order_ID,Customer_ID,Order_Date,Product_Name,Category,Quantity,Unit_Price ($),Total_Amount ($)
11405,4046,2024-09-24,Action Figure,Toys,3,203.95,611.85
11406,5937,2023-09-03,Laptop,Electronics,4,193.4,773.6
11407,4949,2023-11-13,Lego,Toys,3,370.83,1112.49
11408,3628,2023-06-16,Non-Fiction,Books,1,356.14,356.14
11409,3489,2024-01-14,Lego,Toys,3,455.34,1366.02
11410,6146,2024-11-28,Comics,Books,3,319.71,959.13
11411,6199,2023-12-04,Jeans,Clothing,3,164.13,492.39
11412,6464,2024-12-01,Fiction,Books,4,393.78,1575.12
11413,2936,2024-01-15,T-Shirt,Clothing,1,253.53,253.53
11414,5564,2024-02-03,T-Shirt,Clothing,1,104.81,104.81
11415,5630,2023-10-06,T-Shirt,Clothing,4,376.23,1504.92
11416,3715,2024-06-25,Biography,Books,3,74.94,224.82
11417,3803,2023-07-05,Jeans,Clothing,3,97.3,291.9
11418,3421,2023-10-30,Non-Fiction,Books,1,381.79,381.79
11419,5592,2023-06-09,Skincare Set,Beauty,3,387.37,1162.11
11420,5521,2025-01-30,Jeans,Clothing,2,397.48,794.96
11421,5312,2023-11-30,Biography,Books,3,153.73,461.19
11422,4306,2023-04-11,Comics,Books,3,434.63,1303.89
11423,3996,2024-09-22,Comics,Books,5,364.11,1820.55
11424,3968,2024-11-07,Laptop,Electronics,1,418.64,418.64
11425,5715,2024-01-30,Laptop,Electronics,1,357.22,357.22
11426,6036,2023-12-09,Jeans,Clothing,2,294.0,588.0
11427,6486,2024-09-11,Action Figure,Toys,2,63.6,127.2
11428,6869,2024-11-29,Lipstick,Beauty,2,358.36,716.72
11429,5459,2023-12-03,Action Figure,Toys,1,348.33,348.33
11430,2394,2023-07-18,Sneakers,Clothing,5,163.12,815.6
11431,6779,2024-04-17,Vacuum Cleaner,Home & Kitchen,5,370.55,1852.75
11432,5731,2023-05-24,Vacuum Cleaner,Home & Kitchen,4,279.72,1118.88
11433,6366,2024-04-09,Foundation,Beauty,1,284.11,284.11
11434,6245,2024-11-04,Foundation,Beauty,4,190.13,760.52
11435,6907,2023-06-01,Perfume,Beauty,3,67.22,201.66
11436,2028,2025-02-18,Tablet,Electronics,2,116.29,232.58
11437,5492,2024-07-27,Headphones,Electronics,4,386.73,1546.92
11438,6262,2024-04-11,Microwave,Home & Kitchen,4,143.01,572.04
11439,3174,2024-06-28,Foundation,Beauty,1,11.1,11.1
11440,2339,2023-12-29,Fiction,Books,2,498.54,997.08
11441,3069,2024-05-08,Action Figure,Toys,2,113.23,226.46
11442,2842,2023-11-30,Blender,Home & Kitchen,5,331.14,1655.7
11443,6285,2025-02-20,Skincare Set,Beauty,4,464.19,1856.76
11444,6747,2023-06-03,Non-Fiction,Books,5,303.86,1519.3
11445,2294,2024-03-07,Perfume,Beauty,4,401.53,1606.12
11446,3858,2024-07-19,Sneakers,Clothing,1,488.42,488.42
11447,3323,2024-08-06,Biography,Books,1,431.58,431.58
11448,3648,2023-04-28,Action Figure,Toys,3,283.37,850.11
11449,6899,2024-03-29,Jeans,Clothing,4,188.21,752.84
11450,5621,2023-09-18,Smartphone,Electronics,4,246.41,985.64
11451,6527,2024-03-21,Vacuum Cleaner,Home & Kitchen,2,422.49,844.98
11452,5095,2024-07-03,Skincare Set,Beauty,2,428.14,856.28
11453,5492,2025-01-11,Cookware,Home & Kitchen,5,424.47,2122.35
11454,5496,2025-01-08,Lego,Toys,3,302.64,907.92
11455,6583,2023-10-26,Lipstick,Beauty,1,243.71,243.71
11456,5802,2025-02-05,T-Shirt,Clothing,4,162.56,650.24
11457,2089,2023-06-25,Fiction,Books,5,11.65,58.25
11458,6367,2024-04-21,Biography,Books,3,384.6,1153.8
11459,3957,2023-10-16,Foundation,Beauty,2,145.73,291.46
11460,2900,2024-12-06,Jacket,Clothing,3,171.54,514.62
11461,5478,2023-05-14,Skincare Set,Beauty,5,423.31,2116.55
11462,3745,2023-07-07,Perfume,Beauty,1,35.6,35.6
11463,6374,2024-10-24,Foundation,Beauty,2,464.53,929.06
11464,4254,2024-03-26,Comics,Books,2,10.67,21.34
11465,5662,2023-06-08,Lego,Toys,1,470.19,470.19
11466,4961,2024-11-14,Lipstick,Beauty,2,232.83,465.66
11467,3634,2023-06-02,Comics,Books,5,60.04,300.2
11468,2862,2023-09-14,Laptop,Electronics,2,340.34,680.68
11469,6702,2023-06-03,Jacket,Clothing,4,448.97,1795.88
11470,3014,2024-08-11,Headphones,Electronics,3,224.66,673.98
11471,5300,2023-10-03,Lipstick,Beauty,5,348.77,1743.85
11472,3507,2025-01-05,Comics,Books,1,489.89,489.89
11473,5206,2023-05-25,T-Shirt,Clothing,5,127.94,639.7
11474,6804,2024-04-28,Blender,Home & Kitchen,4,412.02,1648.08
11475,2978,2024-07-30,Sneakers,Clothing,2,154.67,309.34
11476,5462,2024-02-25,Jeans,Clothing,2,218.91,437.82
11477,3818,2023-05-06,Foundation,Beauty,5,148.07,740.35
11478,5685,2024-08-28,Laptop,Electronics,2,228.55,457.1
11479,6059,2024-11-17,Laptop,Electronics,2,12.49,24.98
11480,4635,2024-11-04,Cookware,Home & Kitchen,4,158.69,634.76
11481,6902,2023-07-09,Perfume,Beauty,1,228.19,228.19
11482,6816,2023-06-06,T-Shirt,Clothing,3,319.8,959.4
11483,5667,2023-12-03,Board Game,Toys,5,322.31,1611.55
11484,2949,2024-11-12,Smartphone,Electronics,1,296.05,296.05
11485,2474,2024-09-03,Smartphone,Electronics,3,153.59,460.77
11486,2568,2023-12-16,Comics,Books,1,474.23,474.23
11487,5433,2025-02-13,Jeans,Clothing,5,202.07,1010.35
11488,6024,2023-08-11,Perfume,Beauty,4,116.28,465.12
11489,4259,2025-01-10,Tablet,Electronics,4,281.71,1126.84
11490,5145,2024-06-15,Perfume,Beauty,4,376.98,1507.92
11491,6311,2024-04-23,Sneakers,Clothing,1,15.99,15.99
11492,6996,2023-11-11,Sneakers,Clothing,5,145.41,727.05
11493,3983,2024-11-27,Headphones,Electronics,2,414.24,828.48
11494,3097,2024-08-30,Blender,Home & Kitchen,2,258.44,516.88
11495,5571,2024-06-16,Perfume,Beauty,4,210.16,840.64
11496,5391,2024-06-26,Lipstick,Beauty,1,466.14,466.14
11497,4673,2024-09-09,Biography,Books,2,53.87,107.74
11498,5647,2024-12-11,T-Shirt,Clothing,1,311.63,311.63
11499,4420,2024-04-21,T-Shirt,Clothing,5,177.67,888.35
11500,6280,2024-05-27,Smartphone,Electronics,4,44.7,178.8
11501,5349,2024-09-02,Smartphone,Electronics,3,114.73,344.19
11502,2674,2024-02-10,Tablet,Electronics,4,317.69,1270.76
11503,4803,2024-02-29,Non-Fiction,Books,3,23.86,71.58
11504,4370,2024-05-11,Blender,Home & Kitchen,2,300.2,600.4
11505,6531,2023-04-19,Laptop,Electronics,3,478.86,1436.58
11506,3067,2024-03-02,Headphones,Electronics,1,399.6,399.6
11507,2688,2023-06-17,Doll,Toys,3,179.34,538.02
11508,6984,2023-10-23,Headphones,Electronics,2,77.72,155.44
11509,2069,2023-10-28,Comics,Books,2,237.88,475.76
11510,4104,2023-10-24,Foundation,Beauty,4,202.55,810.2
11511,2420,2025-02-19,Cookware,Home & Kitchen,2,486.15,972.3
11512,5999,2025-02-16,Lipstick,Beauty,1,495.04,495.04
11513,4598,2024-05-19,Doll,Toys,3,211.19,633.57
11514,6339,2023-09-04,Sneakers,Clothing,5,82.9,414.5
11515,4125,2023-09-25,Jacket,Clothing,2,456.2,912.4
11516,5893,2024-05-12,Headphones,Electronics,3,398.84,1196.52
11517,2440,2024-03-30,Board Game,Toys,4,260.52,1042.08
11518,3287,2023-04-11,Skincare Set,Beauty,5,189.02,945.1
11519,3209,2023-06-20,Biography,Books,4,229.6,918.4
11520,3079,2024-11-30,Microwave,Home & Kitchen,1,451.92,451.92
11521,4564,2024-07-10,Perfume,Beauty,4,100.48,401.92
11522,5624,2024-08-28,Lego,Toys,3,405.32,1215.96
11523,3254,2023-08-14,Lego,Toys,5,18.91,94.55
11524,5358,2024-11-13,Foundation,Beauty,4,461.08,1844.32
11525,5210,2025-03-01,Cookware,Home & Kitchen,4,255.15,1020.6
11526,5550,2024-01-17,Foundation,Beauty,1,121.11,121.11
11527,2615,2023-08-01,Foundation,Beauty,3,11.4,34.2
11528,5079,2023-07-15,Blender,Home & Kitchen,4,284.18,1136.72
11529,4724,2024-02-20,Biography,Books,3,129.8,389.4
11530,5491,2025-03-16,Doll,Toys,2,319.32,638.64
11531,5544,2024-11-04,Vacuum Cleaner,Home & Kitchen,1,147.77,147.77
11532,6516,2023-05-30,Headphones,Electronics,1,53.13,53.13
11533,3901,2023-12-01,Tablet,Electronics,1,257.48,257.48
11534,6372,2024-07-20,Tablet,Electronics,3,286.6,859.8
11535,3713,2023-07-15,Smartphone,Electronics,4,231.77,927.08
11536,4330,2025-01-19,Jeans,Clothing,4,234.44,937.76
11537,5620,2023-09-13,Biography,Books,3,298.93,896.79
11538,3195,2024-11-24,T-Shirt,Clothing,3,267.91,803.73
11539,6907,2023-07-31,Perfume,Beauty,2,74.96,149.92
11540,3379,2023-05-20,Perfume,Beauty,5,106.57,532.85
11541,3313,2023-05-10,Cookware,Home & Kitchen,5,79.48,397.4
11542,4916,2023-07-28,Tablet,Electronics,1,349.71,349.71
11543,2750,2024-04-27,Cookware,Home & Kitchen,4,269.01,1076.04
11544,2301,2023-09-09,Skincare Set,Beauty,1,220.63,220.63
11545,6696,2024-09-15,Headphones,Electronics,4,401.19,1604.76
11546,5983,2024-10-05,Lego,Toys,4,169.64,678.56
11547,6625,2024-10-02,Biography,Books,2,288.37,576.74
11548,5838,2023-08-09,Foundation,Beauty,3,46.46,139.38
11549,2278,2024-08-19,Board Game,Toys,3,374.76,1124.28
11550,6759,2024-12-20,Cookware,Home & Kitchen,3,350.64,1051.92
11551,4559,2024-10-06,Lego,Toys,5,403.17,2015.85
11552,5918,2024-10-04,Microwave,Home & Kitchen,3,443.39,1330.17
11553,4162,2024-12-29,Perfume,Beauty,5,381.43,1907.15
11554,6676,2025-02-13,Sneakers,Clothing,1,423.8,423.8
11555,3390,2024-11-20,Non-Fiction,Books,5,179.37,896.85
11556,2691,2024-07-11,Board Game,Toys,4,178.24,712.96
11557,6733,2024-02-26,Action Figure,Toys,2,472.71,945.42
11558,5469,2024-05-20,Foundation,Beauty,2,458.14,916.28
11559,3849,2024-02-07,Foundation,Beauty,4,278.76,1115.04
11560,6919,2025-03-15,Vacuum Cleaner,Home & Kitchen,1,189.61,189.61
11561,6971,2024-06-14,Headphones,Electronics,2,434.34,868.68
11562,5817,2024-04-18,Tablet,Electronics,4,168.47,673.88
11563,2940,2023-08-02,Tablet,Electronics,2,85.28,170.56
11564,5183,2023-11-28,Vacuum Cleaner,Home & Kitchen,5,323.35,1616.75
11565,5310,2023-05-15,Smartphone,Electronics,2,30.88,61.76
11566,4051,2024-01-08,Skincare Set,Beauty,5,195.76,978.8
11567,3747,2024-01-30,T-Shirt,Clothing,5,405.76,2028.8
11568,4452,2024-06-16,Sneakers,Clothing,2,154.66,309.32
11569,2025,2023-11-04,Jeans,Clothing,2,466.34,932.68
11570,4557,2024-01-01,Tablet,Electronics,5,478.35,2391.75
11571,2061,2024-10-15,T-Shirt,Clothing,2,409.75,819.5
11572,2123,2024-06-26,Doll,Toys,1,493.95,493.95
11573,4103,2023-06-11,Tablet,Electronics,3,270.07,810.21
11574,3187,2023-04-07,Lego,Toys,3,288.91,866.73
11575,3731,2024-06-10,Lipstick,Beauty,4,419.72,1678.88
11576,6642,2024-07-05,Lego,Toys,3,251.47,754.41
11577,6090,2023-05-02,Lipstick,Beauty,1,209.29,209.29
11578,4473,2024-08-06,Cookware,Home & Kitchen,3,311.23,933.69
11579,4966,2023-07-23,Microwave,Home & Kitchen,3,332.25,996.75
11580,4278,2023-04-03,Lego,Toys,1,377.94,377.94
11581,6088,2023-08-10,Fiction,Books,5,337.42,1687.1
11582,4965,2023-10-06,Foundation,Beauty,3,375.4,1126.2
11583,3311,2024-02-08,Headphones,Electronics,4,340.53,1362.12
11584,2155,2024-06-23,Biography,Books,3,245.42,736.26
11585,4213,2024-03-30,Skincare Set,Beauty,3,76.12,228.36
11586,5254,2024-01-18,Tablet,Electronics,1,394.87,394.87
11587,3263,2025-02-20,Perfume,Beauty,1,25.08,25.08
11588,3363,2024-09-23,Foundation,Beauty,4,496.33,1985.32
11589,2938,2025-01-09,Laptop,Electronics,2,415.94,831.88
11590,2512,2024-10-26,Lipstick,Beauty,1,338.75,338.75
11591,2187,2025-03-18,Perfume,Beauty,2,483.64,967.28
11592,3846,2024-07-21,Lipstick,Beauty,4,310.11,1240.44
11593,3703,2023-06-10,Microwave,Home & Kitchen,3,37.65,112.95
11594,2391,2023-10-08,Jeans,Clothing,3,284.1,852.3
11595,2655,2025-02-10,Foundation,Beauty,2,145.83,291.66
11596,6272,2023-07-15,Smartphone,Electronics,4,191.04,764.16
11597,4822,2023-07-17,Lego,Toys,4,235.2,940.8
11598,2764,2024-09-28,Lipstick,Beauty,1,389.55,389.55
11599,5401,2025-01-13,Vacuum Cleaner,Home & Kitchen,2,256.44,512.88
11600,6807,2024-04-22,Cookware,Home & Kitchen,1,242.59,242.59
11601,5268,2024-05-15,Board Game,Toys,2,157.97,315.94
11602,3086,2024-08-23,Skincare Set,Beauty,1,274.54,274.54
11603,3930,2023-09-05,Non-Fiction,Books,1,131.71,131.71
11604,6377,2024-01-31,Doll,Toys,4,137.89,551.56
11605,3964,2023-06-05,Jeans,Clothing,4,381.06,1524.24
11606,3786,2023-05-25,Laptop,Electronics,3,177.85,533.55
11607,4275,2024-02-05,Tablet,Electronics,3,35.19,105.57
11608,4687,2024-06-09,Tablet,Electronics,4,178.4,713.6
11609,4969,2023-05-14,Laptop,Electronics,4,322.9,1291.6
11610,6573,2024-10-23,Vacuum Cleaner,Home & Kitchen,1,408.85,408.85
11611,2716,2024-01-17,T-Shirt,Clothing,3,481.35,1444.05
11612,2243,2024-05-03,Perfume,Beauty,4,375.65,1502.6
11613,5916,2025-02-11,Skincare Set,Beauty,2,220.14,440.28
11614,3524,2024-03-10,Fiction,Books,2,156.57,313.14
11615,2838,2025-01-10,Skincare Set,Beauty,3,73.52,220.56
11616,5324,2024-01-29,Jacket,Clothing,2,317.57,635.14
11617,4954,2024-01-23,Foundation,Beauty,1,259.84,259.84
11618,3346,2024-12-01,Blender,Home & Kitchen,3,342.07,1026.21
11619,4424,2024-02-20,Action Figure,Toys,4,126.2,504.8
11620,4029,2025-03-13,Skincare Set,Beauty,2,168.59,337.18
11621,3433,2024-07-20,Tablet,Electronics,1,153.13,153.13
11622,2240,2024-04-17,Tablet,Electronics,4,400.85,1603.4
11623,2139,2024-06-17,Doll,Toys,5,93.9,469.5
11624,5194,2023-11-11,Headphones,Electronics,1,308.15,308.15
11625,2420,2024-03-06,Headphones,Electronics,2,35.16,70.32
11626,2304,2024-11-04,Vacuum Cleaner,Home & Kitchen,1,279.27,279.27
11627,4163,2023-09-30,Vacuum Cleaner,Home & Kitchen,5,41.32,206.6
11628,4027,2023-05-09,Blender,Home & Kitchen,5,96.18,480.9
11629,6103,2023-12-16,Lipstick,Beauty,1,65.38,65.38
11630,4227,2024-06-19,Action Figure,Toys,4,179.9,719.6
11631,3169,2024-01-28,Laptop,Electronics,4,178.43,713.72
11632,2416,2025-03-06,Biography,Books,5,414.95,2074.75
11633,4714,2024-06-11,Action Figure,Toys,3,120.59,361.77
11634,2150,2024-03-18,Non-Fiction,Books,3,52.33,156.99
11635,4445,2024-01-27,Laptop,Electronics,4,305.72,1222.88
11636,2839,2024-04-06,T-Shirt,Clothing,3,346.85,1040.55
11637,3697,2023-10-06,Action Figure,Toys,4,154.46,617.84
11638,6340,2024-09-12,Foundation,Beauty,2,305.38,610.76
11639,3911,2023-12-04,Non-Fiction,Books,4,390.27,1561.08
11640,3422,2025-03-19,Lego,Toys,2,180.3,360.6
11641,6975,2025-01-11,Action Figure,Toys,5,267.42,1337.1
11642,5002,2024-07-31,Microwave,Home & Kitchen,3,81.85,245.55
11643,3321,2023-05-22,T-Shirt,Clothing,5,21.59,107.95
11644,6036,2025-01-15,Vacuum Cleaner,Home & Kitchen,1,490.87,490.87
11645,3524,2024-06-19,T-Shirt,Clothing,1,156.87,156.87
11646,5879,2023-11-07,T-Shirt,Clothing,5,146.66,733.3
11647,2553,2023-07-14,Foundation,Beauty,4,486.89,1947.56
11648,5757,2024-01-26,Action Figure,Toys,4,366.83,1467.32
11649,5672,2024-12-07,Microwave,Home & Kitchen,3,296.8,890.4
11650,2482,2025-02-05,Cookware,Home & Kitchen,5,352.67,1763.35
11651,2600,2023-06-25,Comics,Books,1,357.86,357.86
11652,3165,2023-09-10,Action Figure,Toys,5,384.03,1920.15
11653,6679,2025-01-27,Headphones,Electronics,5,42.92,214.6
11654,6233,2024-08-12,Headphones,Electronics,3,212.29,636.87
11655,3004,2024-12-11,Non-Fiction,Books,4,154.61,618.44
11656,3983,2024-01-07,Jacket,Clothing,1,44.58,44.58
11657,3635,2023-05-25,Biography,Books,3,212.17,636.51
11658,4998,2023-04-18,Comics,Books,1,311.93,311.93
11659,2687,2023-11-26,Microwave,Home & Kitchen,1,97.46,97.46
11660,5415,2024-02-16,Comics,Books,4,159.46,637.84
11661,3760,2023-05-29,T-Shirt,Clothing,4,323.19,1292.76
11662,6938,2024-08-09,Headphones,Electronics,3,293.87,881.61
11663,4481,2024-11-06,Perfume,Beauty,2,435.7,871.4
11664,3338,2024-10-22,Doll,Toys,3,397.7,1193.1
11665,2115,2023-09-07,Non-Fiction,Books,3,483.15,1449.45
11666,5958,2023-05-04,Lego,Toys,2,302.62,605.24
11667,2569,2024-06-09,Fiction,Books,1,352.25,352.25
11668,3554,2024-12-05,Action Figure,Toys,5,431.65,2158.25
11669,4690,2023-06-07,Blender,Home & Kitchen,2,421.6,843.2
11670,6591,2024-04-23,Blender,Home & Kitchen,5,362.17,1810.85
11671,5341,2025-01-29,Board Game,Toys,1,255.13,255.13
11672,4989,2023-07-11,Biography,Books,2,143.87,287.74
11673,5152,2023-08-17,Non-Fiction,Books,4,439.84,1759.36
11674,5528,2023-08-03,Jeans,Clothing,3,390.56,1171.68
11675,5016,2024-07-22,Headphones,Electronics,2,420.57,841.14
11676,2822,2024-10-07,Tablet,Electronics,2,78.99,157.98
11677,5575,2024-10-13,Perfume,Beauty,1,164.26,164.26
11678,5788,2023-10-14,Smartphone,Electronics,4,218.19,872.76
11679,3609,2023-07-22,Skincare Set,Beauty,2,420.79,841.58
11680,2560,2024-06-07,Blender,Home & Kitchen,4,447.51,1790.04
11681,6064,2024-04-07,Lipstick,Beauty,5,149.6,748.0
11682,6436,2023-07-13,Skincare Set,Beauty,2,346.35,692.7
11683,2612,2024-12-12,Laptop,Electronics,4,48.13,192.52
11684,4164,2023-08-24,Biography,Books,3,210.69,632.07
11685,3882,2023-09-08,Vacuum Cleaner,Home & Kitchen,1,248.47,248.47
11686,6170,2024-11-03,Jeans,Clothing,4,385.16,1540.64
11687,5864,2023-12-12,Perfume,Beauty,1,447.07,447.07
11688,5709,2023-04-03,Foundation,Beauty,2,175.27,350.54
11689,3710,2023-05-10,Action Figure,Toys,2,268.59,537.18
11690,3762,2023-07-12,Skincare Set,Beauty,5,327.25,1636.25
11691,3693,2023-09-25,Biography,Books,1,171.06,171.06
11692,3246,2024-03-26,Jeans,Clothing,3,492.91,1478.73
11693,2126,2023-10-09,Doll,Toys,3,439.13,1317.39
11694,6753,2024-01-14,Smartphone,Electronics,4,155.24,620.96
11695,3200,2024-12-06,Microwave,Home & Kitchen,3,258.89,776.67
11696,4712,2023-06-02,Fiction,Books,1,123.11,123.11
11697,5447,2025-02-27,Jeans,Clothing,2,262.11,524.22
11698,2991,2024-08-08,Cookware,Home & Kitchen,1,344.83,344.83
11699,5066,2023-06-07,Headphones,Electronics,1,51.91,51.91
11700,6955,2023-06-16,Microwave,Home & Kitchen,2,436.36,872.72
11701,3522,2024-06-05,Lego,Toys,1,300.94,300.94
11702,6729,2023-03-31,Skincare Set,Beauty,3,494.91,1484.73
11703,4499,2023-05-10,Skincare Set,Beauty,4,22.54,90.16
11704,4566,2023-04-18,Comics,Books,4,417.43,1669.72
11705,6791,2024-06-03,Microwave,Home & Kitchen,1,398.06,398.06
11706,4598,2023-09-02,Lipstick,Beauty,2,75.1,150.2
11707,2116,2023-09-11,Biography,Books,5,174.3,871.5
11708,3032,2024-04-17,Comics,Books,1,443.55,443.55
11709,3242,2024-02-29,Lego,Toys,1,264.04,264.04
11710,3743,2024-02-20,Fiction,Books,5,206.63,1033.15
11711,5639,2023-06-01,Headphones,Electronics,4,453.69,1814.76
11712,6400,2023-12-27,Perfume,Beauty,4,55.74,222.96
11713,6091,2024-05-15,Perfume,Beauty,5,241.83,1209.15
11714,3976,2023-09-03,Sneakers,Clothing,2,329.66,659.32
11715,6184,2023-11-03,Laptop,Electronics,1,308.19,308.19
11716,6404,2023-11-25,Foundation,Beauty,3,139.5,418.5
11717,6898,2025-01-22,Board Game,Toys,4,286.02,1144.08
11718,2164,2024-12-29,Perfume,Beauty,4,357.2,1428.8
11719,5311,2024-10-28,Jeans,Clothing,4,296.59,1186.36
11720,5389,2024-05-17,Vacuum Cleaner,Home & Kitchen,2,345.39,690.78
11721,2996,2023-11-12,Microwave,Home & Kitchen,5,135.48,677.4
11722,3878,2024-02-21,Tablet,Electronics,2,418.1,836.2
11723,3824,2024-03-04,Biography,Books,4,230.35,921.4
11724,6907,2023-04-08,Jacket,Clothing,1,493.74,493.74
11725,4296,2023-03-28,Jeans,Clothing,4,21.41,85.64
11726,5265,2024-08-01,Perfume,Beauty,1,196.35,196.35
11727,3349,2024-07-26,Action Figure,Toys,1,98.43,98.43
11728,3804,2024-10-13,Perfume,Beauty,4,282.25,1129.0
11729,4252,2024-11-11,Lego,Toys,4,129.17,516.68
11730,4901,2024-10-10,Jacket,Clothing,1,371.36,371.36
11731,3594,2023-05-19,Biography,Books,2,442.11,884.22
11732,2433,2024-11-09,Cookware,Home & Kitchen,2,113.33,226.66
11733,5818,2023-12-30,Headphones,Electronics,2,88.73,177.46
11734,6918,2023-06-09,Lego,Toys,3,438.93,1316.79
11735,3071,2024-10-06,Blender,Home & Kitchen,1,187.02,187.02
11736,6601,2024-09-13,Smartphone,Electronics,3,222.95,668.85
11737,2115,2024-07-26,Comics,Books,3,118.28,354.84
11738,3440,2023-08-31,T-Shirt,Clothing,1,218.4,218.4
11739,3791,2023-05-14,Non-Fiction,Books,3,123.34,370.02
11740,2995,2024-12-30,Doll,Toys,1,336.3,336.3
11741,6319,2024-05-29,Jeans,Clothing,5,254.45,1272.25
11742,6732,2025-02-04,Skincare Set,Beauty,5,396.15,1980.75
11743,6768,2023-06-30,Headphones,Electronics,1,163.24,163.24
11744,2958,2023-05-26,Perfume,Beauty,1,257.74,257.74
11745,2096,2023-06-12,Jacket,Clothing,1,137.17,137.17
11746,4155,2024-03-04,Smartphone,Electronics,2,467.89,935.78
11747,2632,2023-08-02,Smartphone,Electronics,1,265.75,265.75
11748,5685,2024-03-25,Perfume,Beauty,4,95.0,380.0
11749,3702,2025-03-03,Laptop,Electronics,5,143.66,718.3
11750,2698,2023-07-12,T-Shirt,Clothing,5,50.62,253.1
11751,2032,2023-10-01,Board Game,Toys,1,23.63,23.63
11752,6875,2024-05-21,Lego,Toys,5,267.7,1338.5
11753,2549,2025-01-11,T-Shirt,Clothing,1,175.19,175.19
11754,4249,2024-12-19,Lipstick,Beauty,1,482.25,482.25
11755,3894,2024-05-09,Biography,Books,5,93.95,469.75
11756,4835,2023-08-09,Jeans,Clothing,5,399.02,1995.1
11757,3704,2023-06-27,Lego,Toys,4,164.83,659.32
11758,3157,2024-10-10,Jeans,Clothing,3,119.53,358.59
11759,2344,2024-04-04,Headphones,Electronics,4,485.12,1940.48
11760,6073,2024-06-25,Smartphone,Electronics,4,403.26,1613.04
11761,5463,2024-12-25,T-Shirt,Clothing,5,319.0,1595.0
11762,4249,2024-11-13,Perfume,Beauty,4,351.59,1406.36
11763,2945,2023-07-25,Biography,Books,5,495.78,2478.9
11764,5881,2024-08-20,Tablet,Electronics,2,300.67,601.34
11765,4051,2024-04-13,Board Game,Toys,1,59.93,59.93
11766,5286,2023-04-20,Laptop,Electronics,3,41.78,125.34
11767,4856,2024-09-07,Doll,Toys,2,336.64,673.28
11768,3331,2023-11-30,Comics,Books,1,332.22,332.22
11769,4004,2023-08-22,Headphones,Electronics,1,376.61,376.61
11770,5616,2024-04-29,Lipstick,Beauty,3,63.3,189.9
11771,3788,2024-09-18,Board Game,Toys,4,473.0,1892.0
11772,4247,2024-01-31,Smartphone,Electronics,1,280.07,280.07
11773,5673,2024-10-31,Tablet,Electronics,3,328.28,984.84
11774,4156,2025-02-23,Sneakers,Clothing,5,27.08,135.4
11775,5480,2025-01-31,Skincare Set,Beauty,1,480.88,480.88
11776,5021,2023-10-22,Skincare Set,Beauty,1,285.67,285.67
11777,2052,2024-03-14,T-Shirt,Clothing,4,286.05,1144.2
11778,4160,2024-11-26,Doll,Toys,4,472.34,1889.36
11779,6391,2023-06-07,Vacuum Cleaner,Home & Kitchen,5,465.38,2326.9
11780,5652,2024-04-04,Fiction,Books,1,117.95,117.95
11781,5916,2025-03-04,Skincare Set,Beauty,4,466.24,1864.96
11782,4113,2023-10-20,Cookware,Home & Kitchen,3,370.94,1112.82
11783,4622,2023-04-27,Doll,Toys,1,19.26,19.26
11784,6561,2024-12-28,Biography,Books,3,127.52,382.56
11785,6730,2024-12-30,Lipstick,Beauty,2,212.36,424.72
11786,3355,2024-05-08,Laptop,Electronics,5,295.58,1477.9
11787,5755,2024-05-25,Lipstick,Beauty,4,353.65,1414.6
11788,2210,2023-10-29,Fiction,Books,2,113.0,226.0
11789,2238,2024-09-11,Vacuum Cleaner,Home & Kitchen,4,419.98,1679.92
11790,2336,2024-03-28,Headphones,Electronics,2,424.4,848.8
11791,5839,2024-11-17,Biography,Books,4,321.15,1284.6
11792,3577,2024-12-02,Doll,Toys,5,461.34,2306.7
11793,2500,2024-03-22,Fiction,Books,1,408.36,408.36
11794,3565,2023-12-05,Lipstick,Beauty,3,118.6,355.8
11795,2791,2024-01-20,Lego,Toys,2,401.35,802.7
11796,5541,2024-06-03,Jeans,Clothing,3,477.07,1431.21
11797,5123,2023-11-09,Jeans,Clothing,3,77.43,232.29
11798,3136,2023-06-23,Smartphone,Electronics,4,489.56,1958.24
11799,5945,2025-01-20,Non-Fiction,Books,1,22.25,22.25
11800,4349,2024-05-01,Microwave,Home & Kitchen,4,265.86,1063.44
