transaction_id,customer_id,product_category,product_name,quantity,unit_price,total_price,discount_applied,purchase_date,payment_method,final_price,purchase_year,purchase_month,purchase_type,price_category,transaction_flag
11698,2778,Home & kitchen,Cookware,4,359.26,1437.04,0.1,2024-10-20,paypal,1293.336,2024,October,single item,High,High Value
11699,2458,Toys,Board Game,10,442.92,4429.2,0.1,2023-05-19,bank_transfer,3986.2799999999997,2023,May,bulk,High,High Value
11700,2979,Clothing,Sneakers,5,163.23,816.15,0.1,2025-02-14,paypal,734.535,2025,February,single item,High,High Value
11701,2878,Electronics,Laptop,10,193.65,1936.5,0.0,2024-12-29,bank_transfer,1936.5,2024,December,bulk,High,High Value
11702,2162,Books,Biography,4,308.79,1235.16,0.05,2024-06-12,credit_card,1173.402,2024,June,single item,High,High Value
11703,2380,Home & kitchen,Microwave,2,313.69,627.38,0.1,2023-04-20,credit_card,564.642,2023,April,single item,High,High Value
11704,2993,Clothing,Jacket,7,243.44,1704.08,0.1,2024-01-18,paypal,1533.672,2024,January,bulk,High,High Value
11705,2087,Beauty,Skincare Set,10,203.33,2033.3,0.0,2023-05-12,bank_transfer,2033.3,2023,May,bulk,High,High Value
11706,2055,Home & kitchen,Cookware,10,493.16,4931.6,0.05,2023-09-27,paypal,4685.02,2023,September,bulk,High,High Value
11707,2476,Clothing,Jeans,2,411.46,822.92,0.05,2024-08-23,paypal,781.7739999999999,2024,August,single item,High,High Value
11708,2800,Electronics,Tablet,1,220.32,220.32,0.0,2023-05-25,paypal,220.32,2023,May,single item,High,High Value
11709,2178,Electronics,Headphones,5,365.01,1825.05,0.15,2025-09-02,bank_transfer,1551.2925,2025,September,single item,High,High Value
11710,2391,Home & kitchen,Blender,1,138.43,138.43,0.1,2024-10-07,credit_card,124.587,2024,October,single item,High,High Value
11711,2349,Home & kitchen,Cookware,1,54.58,54.58,0.05,2024-03-31,paypal,51.851,2024,March,single item,Medium,Normal Txn
11712,2008,Toys,Action Figure,1,179.45,179.45,0.0,2024-05-22,paypal,179.45,2024,May,single item,High,High Value
11713,2833,Books,Biography,6,204.47,1226.82,0.0,2025-02-25,credit_card,1226.82,2025,February,bulk,High,High Value
11714,2313,Clothing,Jeans,9,13.19,118.71,0.1,2024-12-02,bank_transfer,106.839,2024,December,bulk,Low,High Value
11715,2759,Home & kitchen,Microwave,10,408.32,4083.2,0.1,2024-06-18,credit_card,3674.88,2024,June,bulk,High,High Value
11716,2835,Books,Non-Fiction,1,182.8,182.8,0.1,2025-01-13,bank_transfer,164.52,2025,January,single item,High,High Value
11717,2984,Toys,Action Figure,5,292.31,1461.55,0.05,2024-08-05,credit_card,1388.4724999999999,2024,August,single item,High,High Value
11718,2983,Books,Non-Fiction,9,41.61,374.49,0.15,2024-10-30,paypal,318.3165,2024,October,bulk,Medium,High Value
11719,2443,Home & kitchen,Cookware,9,91.62,824.58,0.1,2023-05-13,bank_transfer,742.1220000000001,2023,May,bulk,Medium,High Value
11720,2767,Electronics,Headphones,1,445.4,445.4,0.15,2024-08-19,paypal,378.59,2024,August,single item,High,High Value
11721,2328,Clothing,T-Shirt,8,306.3,2450.4,0.15,2024-05-24,credit_card,2082.84,2024,May,bulk,High,High Value
11722,2054,Clothing,T-Shirt,1,475.39,475.39,0.15,2024-08-12,paypal,404.0815,2024,August,single item,High,High Value
11723,2761,Electronics,Headphones,8,499.38,3995.04,0.0,2024-02-21,paypal,3995.04,2024,February,bulk,High,High Value
11724,2239,Home & kitchen,Blender,1,189.07,189.07,0.05,2024-12-17,paypal,179.61649999999997,2024,December,single item,High,High Value
11725,2229,Clothing,T-Shirt,5,152.91,764.55,0.05,2023-07-23,paypal,726.3224999999999,2023,July,single item,High,High Value
11726,2579,Home & kitchen,Blender,8,429.89,3439.12,0.15,2023-10-07,credit_card,2923.252,2023,October,bulk,High,High Value
11727,2051,Toys,Action Figure,6,499.31,2995.86,0.0,2024-08-20,paypal,2995.86,2024,August,bulk,High,High Value
11728,2609,Home & kitchen,Microwave,9,316.67,2850.03,0.1,2023-05-11,bank_transfer,2565.027,2023,May,bulk,High,High Value
11729,2604,Books,Comics,1,398.59,398.59,0.0,2024-11-14,paypal,398.59,2024,November,single item,High,High Value
11730,2264,Electronics,Headphones,9,391.96,3527.64,0.1,2024-02-24,credit_card,3174.8759999999997,2024,February,bulk,High,High Value
11731,2418,Home & kitchen,Blender,1,180.89,180.89,0.1,2024-01-05,bank_transfer,162.801,2024,January,single item,High,High Value
11732,2803,Toys,Doll,10,289.26,2892.6,0.1,2024-09-15,credit_card,2603.34,2024,September,bulk,High,High Value
11733,2096,Beauty,Perfume,10,417.36,4173.6,0.0,2024-10-18,bank_transfer,4173.6,2024,October,bulk,High,High Value
11734,2088,Electronics,Laptop,3,345.62,1036.86,0.05,2024-10-27,bank_transfer,985.0169999999998,2024,October,single item,High,High Value
11735,2078,Clothing,Jeans,1,15.48,15.48,0.1,2025-01-21,paypal,13.932,2025,January,single item,Low,Normal Txn
11736,2288,Books,Fiction,3,171.67,515.01,0.0,2023-12-10,credit_card,515.01,2023,December,single item,High,High Value
11737,2120,Clothing,Sneakers,2,76.52,153.04,0.15,2023-10-15,bank_transfer,130.084,2023,October,single item,Medium,High Value
11738,2814,Toys,Action Figure,2,120.32,240.64,0.0,2024-09-25,paypal,240.64,2024,September,single item,High,High Value
11739,2491,Toys,Lego,9,453.22,4078.980000000001,0.1,2024-03-14,paypal,3671.082000000001,2024,March,bulk,High,High Value
11740,2912,Clothing,Sneakers,8,23.26,186.08,0.1,2024-07-29,credit_card,167.472,2024,July,bulk,Medium,High Value
11741,2452,Electronics,Smartphone,1,113.8,113.8,0.05,2024-03-19,paypal,108.10999999999999,2024,March,single item,High,High Value
11742,2500,Clothing,T-Shirt,4,158.24,632.96,0.15,2023-03-31,paypal,538.016,2023,March,single item,High,High Value
11743,2165,Home & kitchen,Cookware,1,310.36,310.36,0.15,2023-12-28,paypal,263.806,2023,December,single item,High,High Value
11744,2182,Clothing,Jeans,1,269.38,269.38,0.15,2024-02-03,bank_transfer,228.97299999999998,2024,February,single item,High,High Value
11745,2469,Books,Non-Fiction,4,113.04,452.16,0.15,2023-04-24,bank_transfer,384.336,2023,April,single item,High,High Value
11746,2910,Books,Non-Fiction,2,86.3,172.6,0.1,2024-03-05,paypal,155.34,2024,March,single item,Medium,High Value
11747,2735,Beauty,Skincare Set,3,122.22,366.66,0.15,2024-07-15,bank_transfer,311.661,2024,July,single item,High,High Value
11748,2823,Books,Fiction,9,253.75,2283.75,0.05,2023-12-28,paypal,2169.5625,2023,December,bulk,High,High Value
11749,2944,Clothing,Jeans,2,139.23,278.46,0.1,2024-06-11,bank_transfer,250.61399999999998,2024,June,single item,High,High Value
11750,2978,Books,Non-Fiction,4,474.06,1896.24,0.1,2023-10-08,credit_card,1706.616,2023,October,single item,High,High Value
11751,2007,Electronics,Headphones,1,234.61,234.61,0.15,2024-12-28,credit_card,199.4185,2024,December,single item,High,High Value
11752,2330,Books,Fiction,2,34.1,68.2,0.0,2025-02-13,paypal,68.2,2025,February,single item,Medium,Normal Txn
11753,2775,Home & kitchen,Microwave,5,365.99,1829.95,0.1,2024-03-17,paypal,1646.9550000000002,2024,March,single item,High,High Value
11754,2673,Electronics,Headphones,10,167.78,1677.8,0.1,2024-07-01,bank_transfer,1510.02,2024,July,bulk,High,High Value
11755,2151,Beauty,Foundation,1,328.48,328.48,0.1,2025-01-24,bank_transfer,295.632,2025,January,single item,High,High Value
11756,2085,Home & kitchen,Blender,7,143.4,1003.8,0.0,2023-12-07,credit_card,1003.8,2023,December,bulk,High,High Value
11757,2147,Clothing,Sneakers,4,287.52,1150.08,0.15,2024-02-15,paypal,977.5679999999999,2024,February,single item,High,High Value
11758,2624,Clothing,Jacket,6,387.22,2323.32,0.0,2023-08-31,paypal,2323.32,2023,August,bulk,High,High Value
11759,2381,Clothing,Jeans,8,464.36,3714.88,0.0,2025-01-12,paypal,3714.88,2025,January,bulk,High,High Value
11760,2915,Home & kitchen,Vacuum Cleaner,6,134.26,805.56,0.05,2025-01-06,bank_transfer,765.2819999999999,2025,January,bulk,High,High Value
11761,2548,Home & kitchen,Vacuum Cleaner,2,170.75,341.5,0.1,2023-12-10,credit_card,307.35,2023,December,single item,High,High Value
11762,2285,Home & kitchen,Blender,1,234.81,234.81,0.05,2023-04-26,paypal,223.0695,2023,April,single item,High,High Value
11763,2700,Electronics,Headphones,8,463.95,3711.6,0.1,2023-06-09,bank_transfer,3340.44,2023,June,bulk,High,High Value
11764,2082,Toys,Board Game,8,451.19,3609.52,0.1,2023-01-09,bank_transfer,3248.568,2023,January,bulk,High,High Value
11765,2514,Electronics,Headphones,9,49.49,445.41,0.1,2025-02-15,credit_card,400.869,2025,February,bulk,Medium,High Value
11766,2897,Clothing,Jacket,6,70.31,421.86,0.15,2024-01-25,bank_transfer,358.581,2024,January,bulk,Medium,High Value
11767,2815,Toys,Lego,1,250.28,250.28,0.05,2025-02-16,paypal,237.766,2025,February,single item,High,High Value
11768,2709,Books,Non-Fiction,9,57.78,520.02,0.05,2023-09-13,bank_transfer,494.01899999999995,2023,September,bulk,Medium,High Value
11769,2916,Clothing,Sneakers,3,176.06,528.1800000000001,0.05,2023-10-10,bank_transfer,501.771,2023,October,single item,High,High Value
11770,2523,Beauty,Perfume,6,78.45,470.7000000000001,0.1,2024-10-08,paypal,423.6300000000001,2024,October,bulk,Medium,High Value
11771,2746,Electronics,Tablet,10,319.84,3198.4,0.15,2023-12-25,paypal,2718.64,2023,December,bulk,High,High Value
11772,2386,Home & kitchen,Cookware,10,475.0,4750.0,0.15,2023-10-05,credit_card,4037.5,2023,October,bulk,High,High Value
11773,2707,Electronics,Tablet,9,498.38,4485.42,0.1,2024-04-24,credit_card,4036.878,2024,April,bulk,High,High Value
11774,2471,Home & kitchen,Blender,3,190.74,572.22,0.15,2023-09-26,bank_transfer,486.387,2023,September,single item,High,High Value
11775,2119,Toys,Lego,5,301.51,1507.55,0.05,2025-02-13,credit_card,1432.1725,2025,February,single item,High,High Value
11776,2396,Beauty,Perfume,5,428.85,2144.25,0.1,2025-03-16,credit_card,1929.825,2025,March,single item,High,High Value
11777,2532,Toys,Lego,10,63.14,631.4,0.1,2024-06-25,bank_transfer,568.26,2024,June,bulk,Medium,High Value
11778,2261,Beauty,Lipstick,7,346.33,2424.31,0.0,2023-12-06,paypal,2424.31,2023,December,bulk,High,High Value
11779,2805,Electronics,Smartphone,4,207.38,829.52,0.1,2024-10-17,bank_transfer,746.568,2024,October,single item,High,High Value
11780,2934,Home & kitchen,Microwave,4,107.04,428.16,0.05,2025-02-13,bank_transfer,406.752,2025,February,single item,High,High Value
11781,2256,Toys,Doll,7,204.36,1430.52,0.0,2024-09-25,bank_transfer,1430.52,2024,September,bulk,High,High Value
11782,2734,Beauty,Foundation,9,42.6,383.4,0.05,2023-05-19,credit_card,364.22999999999996,2023,May,bulk,Medium,High Value
11783,2905,Clothing,Sneakers,4,349.23,1396.92,0.1,2023-08-20,bank_transfer,1257.228,2023,August,single item,High,High Value
11784,2226,Clothing,Sneakers,4,130.11,520.44,0.0,2024-08-11,credit_card,520.44,2024,August,single item,High,High Value
11785,2053,Toys,Action Figure,6,159.15,954.9,0.05,2024-01-09,paypal,907.155,2024,January,bulk,High,High Value
11786,2940,Home & kitchen,Blender,6,64.94,389.64,0.15,2023-12-01,credit_card,331.19399999999996,2023,December,bulk,Medium,High Value
11787,2867,Toys,Board Game,7,433.01,3031.07,0.15,2023-11-29,credit_card,2576.4095,2023,November,bulk,High,High Value
11788,2500,Electronics,Smartphone,1,249.25,249.25,0.15,2023-10-13,credit_card,211.86249999999998,2023,October,single item,High,High Value
11789,2506,Beauty,Lipstick,3,288.21,864.6299999999999,0.0,2024-08-10,paypal,864.6299999999999,2024,August,single item,High,High Value
11790,2854,Electronics,Laptop,9,286.87,2581.83,0.0,2025-03-16,credit_card,2581.83,2025,March,bulk,High,High Value
11791,2364,Clothing,Sneakers,6,208.19,1249.14,0.15,2024-10-22,paypal,1061.769,2024,October,bulk,High,High Value
11792,2280,Beauty,Skincare Set,6,100.3,601.8,0.0,2024-07-18,paypal,601.8,2024,July,bulk,High,High Value
11793,2593,Toys,Action Figure,5,373.84,1869.2,0.0,2024-11-18,credit_card,1869.2,2024,November,single item,High,High Value
11794,2714,Electronics,Smartphone,3,67.89,203.67,0.0,2024-11-18,bank_transfer,203.67,2024,November,single item,Medium,High Value
11795,2158,Books,Comics,5,56.42,282.1,0.15,2024-07-29,paypal,239.78500000000003,2024,July,single item,Medium,High Value
11796,2632,Home & kitchen,Blender,1,356.52,356.52,0.1,2024-06-30,paypal,320.868,2024,June,single item,High,High Value
11797,2059,Home & kitchen,Blender,3,108.37,325.11,0.15,2024-04-30,credit_card,276.3435,2024,April,single item,High,High Value
11798,2727,Books,Fiction,4,156.85,627.4,0.1,2023-10-28,credit_card,564.66,2023,October,single item,High,High Value
11799,2128,Clothing,Jacket,5,240.24,1201.2,0.05,2023-06-10,credit_card,1141.14,2023,June,single item,High,High Value
11800,2736,Beauty,Foundation,10,227.43,2274.3,0.1,2025-02-06,bank_transfer,2046.8700000000001,2025,February,bulk,High,High Value
11801,2721,Home & kitchen,Cookware,9,355.75,3201.75,0.0,2024-04-01,paypal,3201.75,2024,April,bulk,High,High Value
11802,2882,Books,Fiction,4,313.6,1254.4,0.05,2024-07-19,paypal,1191.68,2024,July,single item,High,High Value
11803,2115,Toys,Lego,3,323.98,971.94,0.15,2023-05-14,credit_card,826.149,2023,May,single item,High,High Value
11804,2209,Books,Comics,10,358.46,3584.6,0.05,2025-02-02,credit_card,3405.37,2025,February,bulk,High,High Value
11805,2526,Clothing,Jacket,1,149.84,149.84,0.1,2024-04-11,paypal,134.856,2024,April,single item,High,High Value
11806,2521,Clothing,Jacket,10,164.55,1645.5,0.05,2023-10-20,paypal,1563.225,2023,October,bulk,High,High Value
11807,2552,Electronics,Headphones,6,221.81,1330.86,0.15,2024-01-14,credit_card,1131.231,2024,January,bulk,High,High Value
11808,2962,Home & kitchen,Vacuum Cleaner,7,157.19,1100.33,0.0,2025-02-14,bank_transfer,1100.33,2025,February,bulk,High,High Value
11809,2237,Electronics,Headphones,10,492.54,4925.400000000001,0.1,2023-11-30,credit_card,4432.860000000001,2023,November,bulk,High,High Value
11810,2281,Books,Biography,8,407.96,3263.68,0.1,2023-10-19,bank_transfer,2937.312,2023,October,bulk,High,High Value
11811,2359,Beauty,Lipstick,1,86.5,86.5,0.15,2024-07-09,credit_card,73.52499999999999,2024,July,single item,Medium,Normal Txn
11812,2201,Beauty,Foundation,4,7.77,31.08,0.1,2024-09-22,credit_card,27.971999999999998,2024,September,single item,Low,Normal Txn
11813,2758,Clothing,Jeans,5,26.18,130.9,0.1,2023-07-12,paypal,117.81,2023,July,single item,Medium,High Value
11814,2278,Beauty,Foundation,2,125.81,251.62,0.1,2024-05-15,bank_transfer,226.458,2024,May,single item,High,High Value
11815,2235,Beauty,Skincare Set,1,61.57,61.57,0.15,2023-11-23,credit_card,52.3345,2023,November,single item,Medium,Normal Txn
11816,2494,Beauty,Foundation,8,269.0,2152.0,0.1,2023-11-14,credit_card,1936.8,2023,November,bulk,High,High Value
11817,2004,Books,Biography,6,429.71,2578.26,0.05,2023-07-06,credit_card,2449.347,2023,July,bulk,High,High Value
11818,2666,Beauty,Skincare Set,5,369.69,1848.45,0.0,2024-03-30,paypal,1848.45,2024,March,single item,High,High Value
11819,2442,Toys,Doll,9,111.73,1005.57,0.15,2024-05-24,bank_transfer,854.7345,2024,May,bulk,High,High Value
11820,2029,Beauty,Perfume,2,202.65,405.3,0.05,2023-08-19,credit_card,385.03499999999997,2023,August,single item,High,High Value
11821,2109,Beauty,Perfume,10,256.41,2564.1000000000004,0.05,2023-05-17,paypal,2435.8950000000004,2023,May,bulk,High,High Value
11822,2610,Electronics,Headphones,8,406.05,3248.4,0.1,2024-03-29,credit_card,2923.56,2024,March,bulk,High,High Value
11823,2727,Books,Comics,10,420.37,4203.7,0.1,2024-12-19,bank_transfer,3783.33,2024,December,bulk,High,High Value
11824,2805,Clothing,T-Shirt,9,455.31,4097.79,0.1,2023-08-24,bank_transfer,3688.011,2023,August,bulk,High,High Value
11825,2075,Electronics,Smartphone,1,257.08,257.08,0.05,2024-01-27,paypal,244.22599999999997,2024,January,single item,High,High Value
11826,2838,Home & kitchen,Microwave,7,348.67,2440.69,0.05,2024-03-04,paypal,2318.6555,2024,March,bulk,High,High Value
11827,2146,Books,Comics,8,60.34,482.72,0.0,2025-01-26,paypal,482.72,2025,January,bulk,Medium,High Value
11828,2128,Toys,Board Game,3,284.82,854.46,0.0,2023-08-22,paypal,854.46,2023,August,single item,High,High Value
11829,2853,Books,Fiction,4,128.1,512.4,0.1,2024-08-17,bank_transfer,461.15999999999997,2024,August,single item,High,High Value
11830,2042,Home & kitchen,Microwave,3,218.7,656.0999999999999,0.15,2024-05-23,paypal,557.685,2024,May,single item,High,High Value
11831,2356,Home & kitchen,Blender,7,318.86,2232.02,0.1,2023-08-03,credit_card,2008.818,2023,August,bulk,High,High Value
11832,2041,Home & kitchen,Blender,9,132.21,1189.89,0.15,2024-02-06,credit_card,1011.4065,2024,February,bulk,High,High Value
11833,2934,Clothing,Jeans,3,30.83,92.49,0.1,2023-12-28,bank_transfer,83.241,2023,December,single item,Medium,Normal Txn
11834,2034,Beauty,Foundation,6,10.07,60.42,0.0,2023-10-31,bank_transfer,60.42,2023,October,bulk,Low,Normal Txn
11835,2017,Books,Biography,8,15.97,127.76,0.0,2023-07-19,bank_transfer,127.76,2023,July,bulk,Low,High Value
11836,2677,Beauty,Perfume,6,9.13,54.78,0.1,2024-06-22,bank_transfer,49.302,2024,June,bulk,Low,Normal Txn
11837,2153,Beauty,Foundation,2,59.63,119.26,0.15,2025-01-29,credit_card,101.371,2025,January,single item,Medium,High Value
11838,2998,Toys,Action Figure,7,123.55,864.85,0.15,2024-04-15,credit_card,735.1225,2024,April,bulk,High,High Value
11839,2378,Home & kitchen,Cookware,2,114.5,229.0,0.05,2024-05-27,paypal,217.54999999999998,2024,May,single item,High,High Value
11840,2588,Clothing,Jacket,2,493.46,986.92,0.15,2024-01-05,credit_card,838.882,2024,January,single item,High,High Value
11841,2599,Toys,Action Figure,2,156.47,312.94,0.15,2024-08-04,paypal,265.99899999999997,2024,August,single item,High,High Value
11842,2629,Electronics,Headphones,1,68.07,68.07,0.0,2024-06-07,credit_card,68.07,2024,June,single item,Medium,Normal Txn
11843,2874,Clothing,Jacket,1,275.05,275.05,0.15,2023-03-29,paypal,233.7925,2023,March,single item,High,High Value
11844,2342,Beauty,Skincare Set,7,429.69,3007.83,0.05,2025-01-25,paypal,2857.4384999999997,2025,January,bulk,High,High Value
11845,2981,Clothing,Sneakers,5,340.64,1703.1999999999998,0.0,2025-10-01,bank_transfer,1703.1999999999998,2025,October,single item,High,High Value
11846,2027,Home & kitchen,Blender,3,151.56,454.68,0.0,2024-07-30,credit_card,454.68,2024,July,single item,High,High Value
11847,2825,Electronics,Tablet,1,283.0,283.0,0.05,2023-10-06,credit_card,268.84999999999997,2023,October,single item,High,High Value
11848,2287,Home & kitchen,Blender,10,358.85,3588.5,0.1,2024-01-13,paypal,3229.65,2024,January,bulk,High,High Value
11849,2646,Electronics,Smartphone,6,365.41,2192.46,0.15,2023-04-11,paypal,1863.591,2023,April,bulk,High,High Value
11850,2731,Toys,Doll,1,334.94,334.94,0.0,2023-09-06,paypal,334.94,2023,September,single item,High,High Value
11851,2168,Beauty,Skincare Set,9,436.05,3924.45,0.1,2024-09-02,credit_card,3532.005,2024,September,bulk,High,High Value
11852,2610,Electronics,Laptop,2,435.7,871.4,0.05,2023-09-26,bank_transfer,827.8299999999999,2023,September,single item,High,High Value
11853,2268,Electronics,Headphones,1,291.57,291.57,0.1,2024-11-22,credit_card,262.413,2024,November,single item,High,High Value
11854,2749,Electronics,Tablet,7,217.78,1524.46,0.15,2023-08-18,paypal,1295.791,2023,August,bulk,High,High Value
11855,2821,Clothing,Jeans,6,322.58,1935.48,0.0,2024-03-21,credit_card,1935.48,2024,March,bulk,High,High Value
11856,2455,Toys,Board Game,6,410.01,2460.06,0.05,2023-12-01,bank_transfer,2337.057,2023,December,bulk,High,High Value
11857,2906,Clothing,Jacket,5,7.8,39.0,0.05,2023-07-13,bank_transfer,37.05,2023,July,single item,Low,Normal Txn
