Transaction_ID,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price ($),Total_Price ($),Discount Applied (%),Purchase_Date,Payment_Method
11634,2285,Toys,Lego,7,54.61,382.27,5%,02/02/2025,bank transfer
11635,2063,Electronics,Headphones,8,378.42,3027.36,10%,2023-04-07,bank transfer
11636,2662,Electronics,Smartphone,6,141.66,849.96,15%,05-29-2023,PayPal
11637,2666,Home & Kitchen,Blender,6,224.6,1347.6,5%,07-03-2024,PayPal
11638,2156,Electronics,Smartphone,9,48.08,432.71999999999997,10%,05-24-2023,paypal
11639,2882,Toys,Action Figure,4,146.9,587.6,15%,26/10/2024,bank transfer
11640,2469,Electronics,Laptop,5,391.84,1959.1999999999998,0%,04-14-2024,credit_card
11641,2049,Home & Kitchen,Vacuum Cleaner,9,80.04,720.36,,16/04/2024,BANK_TRANSFER
11642,2967,Books,Biography,1,325.34,325.34,5%,10-18-2023,BANK_TRANSFER
11643,2849,Books,Fiction,4,459.13,1836.52,5%,2025-02-12,Credit Card
11644,2084,Clothing,Jacket,7,341.52,2390.64,10%,16/09/2024,credit_card
11645,2361,Electronics,Tablet,9,406.46,3658.14,10%,10-25-2024,BANK_TRANSFER
11646,2689,Home & Kitchen,Vacuum Cleaner,10,58.94,589.4,5%,2025-01-21,credit_card
11647,2148,Electronics,Headphones,6,129.11,774.6600000000001,,2024-09-20,bank transfer
11648,2630,Beauty,Skincare Set,8,447.8,3582.4,10%,14/09/2023,credit_card
11649,2342,Toys,Lego,9,358.98,3230.82,10%,2024-09-28,BANK_TRANSFER
11650,2476,Electronics,Smartphone,10,321.58,3215.7999999999997,10%,04-17-2023,credit_card
11651,2063,Electronics,Tablet,4,333.56,1334.24,10%,09-20-2024,PayPal
11652,2701,Books,Biography,1,210.03,210.03,10%,10-31-2024,Credit Card
11653,2360,Toys,Lego,8,27.06,216.48,5%,14/05/2023,paypal
11654,2561,Home & Kitchen,Cookware,2,393.3,786.6,5%,09-07-2024,BANK_TRANSFER
11655,2327,Electronics,Headphones,1,340.96,340.96,10%,03/10/2024,bank transfer
11656,2769,Books,Non-Fiction,7,239.04,1673.28,10%,2023-06-08,paypal
11657,2736,Clothing,T-Shirt,10,450.38,4503.8,15%,04-02-2023,Credit Card
11658,2141,Toys,Action Figure,9,171.4,1542.6000000000001,5%,2023-12-03,PayPal
11659,2990,Books,Biography,9,150.69,1356.21,10%,2024-08-03,PayPal
11660,2215,Books,Biography,3,437.03,1311.09,,2025-02-11,PayPal
11661,2435,Books,Fiction,6,399.51,2397.06,5%,11/10/2023,PayPal
11662,2891,Electronics,Tablet,7,259.92,1819.44,5%,06-26-2024,BANK_TRANSFER
11663,2952,Electronics,Laptop,10,69.71,697.0999999999999,0%,2024-03-31,BANK_TRANSFER
11664,2723,Clothing,T-Shirt,9,111.46,1003.14,5%,23/03/2023,credit_card
11665,2318,Beauty,Perfume,2,329.83,659.66,0%,13/08/2023,bank transfer
11666,2032,Beauty,Perfume,8,195.6,1564.8,,07-03-2024,credit_card
11667,2670,Beauty,Perfume,7,419.05,2933.35,10%,11-29-2023,bank transfer
11668,2285,Toys,Doll,4,475.23,1900.92,0%,2023-09-27,Credit Card
11669,2305,Toys,Board Game,2,403.79,807.58,10%,05-04-2023,credit_card
11670,2429,Clothing,T-Shirt,8,191.88,1535.04,10%,27/03/2023,Credit Card
11671,2477,Toys,Lego,5,395.4,1977.0,0%,06/08/2023,Credit Card
11672,2286,Beauty,Lipstick,6,178.96,1073.76,,09/12/2024,Credit Card
11673,2144,Beauty,Foundation,7,87.71,613.9699999999999,15%,2023-11-19,PayPal
11674,2424,Books,Biography,10,21.53,215.3,10%,2024-11-14,paypal
11675,2019,Toys,Doll,1,195.93,195.93,5%,23/03/2023,paypal
11676,2018,Electronics,Laptop,8,452.26,3618.08,5%,06/04/2023,BANK_TRANSFER
11677,2769,Electronics,Smartphone,4,123.3,493.2,10%,28/12/2024,Credit Card
11678,2590,Books,Comics,9,107.22,964.98,,02/06/2023,PayPal
11679,2371,Books,Comics,1,485.06,485.06,5%,2024-11-16,credit_card
11680,2175,Books,Non-Fiction,2,17.38,34.76,10%,2023-07-18,credit_card
11681,2194,Electronics,Laptop,6,393.96,2363.7599999999998,10%,10-04-2023,BANK_TRANSFER
11682,2502,Beauty,Foundation,10,164.08,1640.8000000000002,5%,2024-07-25,BANK_TRANSFER
11683,2988,Books,Fiction,1,23.56,23.56,15%,03/05/2023,Credit Card
11684,2113,Clothing,Jacket,4,459.31,1837.24,10%,05/10/2024,Credit Card
11685,2114,Books,Comics,8,74.12,592.96,15%,2024-11-24,credit_card
11686,2222,Home & Kitchen,Microwave,10,278.13,2781.3,10%,2024-10-21,credit_card
11687,2678,Books,Fiction,5,140.66,703.3,5%,2025-02-04,credit_card
11688,2947,Electronics,Laptop,9,37.27,335.43,15%,2024-07-23,credit_card
11689,2831,Toys,Lego,6,29.71,178.26,10%,11-05-2024,paypal
11690,2644,Books,Biography,1,62.2,62.2,5%,2023-09-28,Credit Card
11691,2897,Toys,Doll,6,40.33,241.98,15%,24/01/2025,Credit Card
11692,2264,Home & Kitchen,Microwave,6,381.48,2288.88,5%,02-22-2024,credit_card
11693,2925,Clothing,Sneakers,6,245.36,1472.16,5%,04-03-2023,PayPal
11694,2055,Toys,Doll,8,174.73,1397.84,0%,02-12-2025,credit_card
11695,2871,Beauty,Lipstick,6,212.09,1272.54,,08-26-2023,bank transfer
11696,2643,Books,Non-Fiction,5,464.83,2324.15,10%,14/01/2024,BANK_TRANSFER
11697,2800,Home & Kitchen,Microwave,2,455.82,911.64,15%,12-19-2023,bank transfer
11698,2778,Home & Kitchen,Cookware,4,359.26,,10%,10-20-2024,PayPal
11699,2458,Toys,Board Game,10,442.92,4429.2,10%,05-19-2023,BANK_TRANSFER
11700,2979,Clothing,Sneakers,5,163.23,816.15,10%,2025-02-14,PayPal
11701,2878,Electronics,Laptop,10,193.65,1936.5,,12-29-2024,BANK_TRANSFER
11702,2162,Books,Biography,4,308.79,1235.16,5%,2024-06-12,credit_card
11703,2380,Home & Kitchen,Microwave,2,313.69,627.38,10%,04-20-2023,credit_card
11704,2993,Clothing,Jacket,7,243.44,1704.08,10%,2024-01-18,PayPal
11705,2087,Beauty,Skincare Set,10,203.33,2033.3000000000002,,2023-05-12,BANK_TRANSFER
11706,2055,Home & Kitchen,Cookware,10,493.16,4931.6,5%,2023-09-27,paypal
11707,2476,Clothing,Jeans,2,411.46,822.92,5%,08-23-2024,PayPal
11708,2800,Electronics,Tablet,1,220.32,220.32,0%,05-25-2023,PayPal
11709,2178,Electronics,Headphones,5,365.01,1825.05,15%,09/02/2025,bank transfer
11710,2391,Home & Kitchen,Blender,1,138.43,138.43,10%,2024-10-07,Credit Card
11711,2349,Home & Kitchen,Cookware,1,54.58,54.58,5%,2024-03-31,PayPal
11712,2008,Toys,Action Figure,1,179.45,179.45,,2024-05-22,paypal
11713,2833,Books,Biography,6,204.47,1226.82,,02-25-2025,credit_card
11714,2313,Clothing,Jeans,9,13.19,118.71,10%,2024-12-02,BANK_TRANSFER
11715,2759,Home & Kitchen,Microwave,10,408.32,4083.2,10%,18/06/2024,Credit Card
11716,2835,Books,Non-Fiction,1,182.8,182.8,10%,2025-01-13,BANK_TRANSFER
11717,2984,Toys,Action Figure,5,292.31,1461.55,5%,2024-08-05,credit_card
11718,2983,Books,Non-Fiction,9,41.61,374.49,15%,30/10/2024,PayPal
11719,2443,Home & Kitchen,Cookware,9,91.62,824.58,10%,05-13-2023,bank transfer
11720,2767,Electronics,Headphones,1,445.4,445.4,15%,19/08/2024,paypal
11721,2328,Clothing,T-Shirt,8,306.3,2450.4,15%,2024-05-24,Credit Card
11722,2054,Clothing,T-Shirt,1,475.39,475.39,15%,08/12/2024,paypal
11723,2761,Electronics,Headphones,8,499.38,3995.04,,02-21-2024,paypal
11724,2239,Home & Kitchen,Blender,1,189.07,189.07,5%,2024-12-17,paypal
11725,2229,Clothing,T-Shirt,5,152.91,764.55,5%,2023-07-23,paypal
11726,2579,Home & Kitchen,Blender,8,429.89,3439.12,15%,2023-10-07,credit_card
11727,2051,Toys,Action Figure,6,499.31,2995.86,0%,20/08/2024,paypal
11728,2609,Home & Kitchen,Microwave,9,316.67,2850.03,10%,05/11/2023,bank transfer
11729,2604,Books,Comics,1,398.59,398.59,0%,14/11/2024,paypal
11730,2264,Electronics,Headphones,9,391.96,3527.64,10%,2024-02-24,credit_card
11731,2418,Home & Kitchen,Blender,1,180.89,180.89,10%,01/05/2024,BANK_TRANSFER
11732,2803,Toys,Doll,10,289.26,2892.6,10%,09-15-2024,credit_card
11733,2096,Beauty,Perfume,10,417.36,4173.6,,10-18-2024,bank transfer
11734,2088,Electronics,Laptop,3,345.62,1036.8600000000001,5%,27/10/2024,bank transfer
11735,2078,Clothing,Jeans,1,15.48,15.48,10%,01-21-2025,PayPal
11736,2288,Books,Fiction,3,171.67,515.01,,2023-12-10,credit_card
11737,2120,Clothing,Sneakers,2,76.52,153.04,15%,15/10/2023,BANK_TRANSFER
11738,2814,Toys,Action Figure,2,120.32,240.64,0%,09-25-2024,PayPal
11739,2491,Toys,Lego,9,453.22,4078.9800000000005,10%,03-14-2024,PayPal
11740,2912,Clothing,Sneakers,8,23.26,186.08,10%,29/07/2024,Credit Card
11741,2452,Electronics,Smartphone,1,113.8,113.8,5%,19/03/2024,paypal
11742,2500,Clothing,T-Shirt,4,158.24,632.96,15%,03-31-2023,PayPal
11743,2165,Home & Kitchen,Cookware,1,310.36,310.36,15%,2023-12-28,PayPal
11744,2182,Clothing,Jeans,1,269.38,269.38,15%,02/03/2024,bank transfer
11745,2469,Books,Non-Fiction,4,113.04,452.16,15%,24/04/2023,BANK_TRANSFER
11746,2910,Books,Non-Fiction,2,86.3,172.6,10%,03/05/2024,PayPal
11747,2735,Beauty,Skincare Set,3,122.22,366.65999999999997,15%,15/07/2024,BANK_TRANSFER
11748,2823,Books,Fiction,9,253.75,2283.75,5%,12-28-2023,paypal
11749,2944,Clothing,Jeans,2,139.23,278.46,10%,2024-06-11,bank transfer
11750,2978,Books,Non-Fiction,4,474.06,1896.24,10%,10-08-2023,Credit Card
11751,2007,Electronics,Headphones,1,234.61,234.61,15%,28/12/2024,Credit Card
11752,2330,Books,Fiction,2,34.1,68.2,0%,2025-02-13,paypal
11753,2775,Home & Kitchen,Microwave,5,365.99,1829.95,10%,2024-03-17,paypal
11754,2673,Electronics,Headphones,10,167.78,1677.8,10%,2024-07-01,bank transfer
11755,2151,Beauty,Foundation,1,328.48,328.48,10%,01-24-2025,bank transfer
11756,2085,Home & Kitchen,Blender,7,143.4,1003.8000000000001,,2023-12-07,credit_card
11757,2147,Clothing,Sneakers,4,287.52,1150.08,15%,02-15-2024,PayPal
11758,2624,Clothing,Jacket,6,387.22,2323.32,,31/08/2023,PayPal
11759,2381,Clothing,Jeans,8,464.36,3714.88,0%,2025-01-12,PayPal
11760,2915,Home & Kitchen,Vacuum Cleaner,6,134.26,805.56,5%,01-06-2025,BANK_TRANSFER
11761,2548,Home & Kitchen,Vacuum Cleaner,2,170.75,341.5,10%,2023-12-10,credit_card
11762,2285,Home & Kitchen,Blender,1,234.81,234.81,5%,26/04/2023,PayPal
11763,2700,Electronics,Headphones,8,463.95,3711.6,10%,2023-06-09,BANK_TRANSFER
11764,2082,Toys,Board Game,8,451.19,3609.52,10%,01/09/2023,BANK_TRANSFER
11765,2514,Electronics,Headphones,9,49.49,445.41,10%,15/02/2025,Credit Card
11766,2897,Clothing,Jacket,6,70.31,421.86,15%,2024-01-25,BANK_TRANSFER
11767,2815,Toys,Lego,1,250.28,250.28,5%,16/02/2025,paypal
11768,2709,Books,Non-Fiction,9,57.78,520.02,5%,09-13-2023,bank transfer
11769,2916,Clothing,Sneakers,3,176.06,528.1800000000001,5%,2023-10-10,BANK_TRANSFER
11770,2523,Beauty,Perfume,6,78.45,470.70000000000005,10%,10/08/2024,paypal
11771,2746,Electronics,Tablet,10,319.84,3198.3999999999996,15%,25/12/2023,paypal
11772,2386,Home & Kitchen,Cookware,10,475.0,4750.0,15%,10/05/2023,Credit Card
11773,2707,Electronics,Tablet,9,498.38,4485.42,10%,2024-04-24,Credit Card
11774,2471,Home & Kitchen,Blender,3,190.74,572.22,15%,09-26-2023,BANK_TRANSFER
11775,2119,Toys,Lego,5,301.51,1507.55,5%,02-13-2025,Credit Card
11776,2396,Beauty,Perfume,5,428.85,2144.25,10%,2025-03-16,Credit Card
11777,2532,Toys,Lego,10,63.14,631.4,10%,2024-06-25,bank transfer
11778,2261,Beauty,Lipstick,7,346.33,2424.31,,12/06/2023,PayPal
11779,2805,Electronics,Smartphone,4,207.38,829.52,10%,17/10/2024,BANK_TRANSFER
11780,2934,Home & Kitchen,Microwave,4,107.04,428.16,5%,02-13-2025,BANK_TRANSFER
11781,2256,Toys,Doll,7,204.36,1430.52,0%,09-25-2024,BANK_TRANSFER
11782,2734,Beauty,Foundation,9,42.6,383.40000000000003,5%,19/05/2023,Credit Card
11783,2905,Clothing,Sneakers,4,349.23,,10%,2023-08-20,bank transfer
11784,2226,Clothing,Sneakers,4,130.11,520.44,0%,08-11-2024,Credit Card
11785,2053,Toys,Action Figure,6,159.15,954.9000000000001,5%,01/09/2024,paypal
11786,2940,Home & Kitchen,Blender,6,64.94,389.64,15%,2023-12-01,credit_card
11787,2867,Toys,Board Game,7,433.01,3031.0699999999997,15%,11-29-2023,credit_card
11788,2500,Electronics,Smartphone,1,249.25,249.25,15%,13/10/2023,credit_card
11789,2506,Beauty,Lipstick,3,288.21,864.6299999999999,,08-10-2024,PayPal
11790,2854,Electronics,Laptop,9,286.87,2581.83,0%,03-16-2025,Credit Card
11791,2364,Clothing,Sneakers,6,208.19,1249.1399999999999,15%,10-22-2024,paypal
11792,2280,Beauty,Skincare Set,6,100.3,601.8,0%,07-18-2024,paypal
11793,2593,Toys,Action Figure,5,373.84,1869.1999999999998,,2024-11-18,credit_card
11794,2714,Electronics,Smartphone,3,67.89,203.67000000000002,,18/11/2024,bank transfer
11795,2158,Books,Comics,5,56.42,282.1,15%,2024-07-29,PayPal
11796,2632,Home & Kitchen,Blender,1,356.52,356.52,10%,06-30-2024,PayPal
11797,2059,Home & Kitchen,Blender,3,108.37,325.11,15%,04-30-2024,credit_card
11798,2727,Books,Fiction,4,156.85,627.4,10%,10-28-2023,credit_card
11799,2128,Clothing,Jacket,5,240.24,1201.2,5%,06/10/2023,Credit Card
11800,2736,Beauty,Foundation,10,227.43,2274.3,10%,2025-02-06,bank transfer
11801,2721,Home & Kitchen,Cookware,9,355.75,3201.75,,2024-04-01,PayPal
11802,2882,Books,Fiction,4,313.6,1254.4,5%,19/07/2024,paypal
11803,2115,Toys,Lego,3,323.98,971.94,15%,05-14-2023,credit_card
11804,2209,Books,Comics,10,358.46,3584.6,5%,02-02-2025,Credit Card
11805,2526,Clothing,Jacket,1,149.84,149.84,10%,2024-04-11,paypal
11806,2521,Clothing,Jacket,10,164.55,1645.5,5%,20/10/2023,PayPal
11807,2552,Electronics,Headphones,6,221.81,1330.8600000000001,15%,01-14-2024,credit_card
11808,2962,Home & Kitchen,Vacuum Cleaner,7,157.19,1100.33,0%,02-14-2025,bank transfer
11809,2237,Electronics,Headphones,10,492.54,4925.400000000001,10%,11-30-2023,credit_card
11810,2281,Books,Biography,8,407.96,3263.68,10%,10-19-2023,bank transfer
11811,2359,Beauty,Lipstick,1,86.5,86.5,15%,07-09-2024,Credit Card
11812,2201,Beauty,Foundation,4,7.77,31.08,10%,22/09/2024,Credit Card
11813,2758,Clothing,Jeans,5,26.18,130.9,10%,2023-07-12,PayPal
11814,2278,Beauty,Foundation,2,125.81,251.62,10%,05-15-2024,bank transfer
11815,2235,Beauty,Skincare Set,1,61.57,61.57,15%,23/11/2023,credit_card
11816,2494,Beauty,Foundation,8,269.0,2152.0,10%,11-14-2023,Credit Card
11817,2004,Books,Biography,6,429.71,2578.2599999999998,5%,07/06/2023,credit_card
11818,2666,Beauty,Skincare Set,5,369.69,1848.45,,03-30-2024,PayPal
11819,2442,Toys,Doll,9,111.73,1005.57,15%,2024-05-24,bank transfer
11820,2029,Beauty,Perfume,2,202.65,405.3,5%,19/08/2023,credit_card
11821,2109,Beauty,Perfume,10,256.41,2564.1000000000004,5%,05-17-2023,paypal
11822,2610,Electronics,Headphones,8,406.05,3248.4,10%,03-29-2024,credit_card
11823,2727,Books,Comics,10,420.37,4203.7,10%,19/12/2024,BANK_TRANSFER
11824,2805,Clothing,T-Shirt,9,455.31,4097.79,10%,2023-08-24,BANK_TRANSFER
11825,2075,Electronics,Smartphone,1,257.08,257.08,5%,2024-01-27,PayPal
11826,2838,Home & Kitchen,Microwave,7,348.67,2440.69,5%,2024-03-04,PayPal
11827,2146,Books,Comics,8,60.34,482.72,,2025-01-26,PayPal
11828,2128,Toys,Board Game,3,284.82,854.46,,2023-08-22,paypal
11829,2853,Books,Fiction,4,128.1,512.4,10%,17/08/2024,bank transfer
11830,2042,Home & Kitchen,Microwave,3,218.7,656.0999999999999,15%,05-23-2024,paypal
11831,2356,Home & Kitchen,Blender,7,318.86,2232.02,10%,2023-08-03,credit_card
11832,2041,Home & Kitchen,Blender,9,132.21,1189.89,15%,02/06/2024,Credit Card
11833,2934,Clothing,Jeans,3,30.83,92.49,10%,28/12/2023,bank transfer
11834,2034,Beauty,Foundation,6,10.07,60.42,,31/10/2023,BANK_TRANSFER
11835,2017,Books,Biography,8,15.97,127.76,0%,07-19-2023,BANK_TRANSFER
11836,2677,Beauty,Perfume,6,9.13,54.78,10%,22/06/2024,BANK_TRANSFER
11837,2153,Beauty,Foundation,2,59.63,119.26,15%,29/01/2025,credit_card
11838,2998,Toys,Action Figure,7,123.55,864.85,15%,04-15-2024,credit_card
11839,2378,Home & Kitchen,Cookware,2,114.5,229.0,5%,27/05/2024,PayPal
11840,2588,Clothing,Jacket,2,493.46,986.92,15%,2024-01-05,Credit Card
11841,2599,Toys,Action Figure,2,156.47,312.94,15%,08/04/2024,PayPal
11842,2629,Electronics,Headphones,1,68.07,68.07,0%,06-07-2024,credit_card
11843,2874,Clothing,Jacket,1,275.05,275.05,15%,2023-03-29,paypal
11844,2342,Beauty,Skincare Set,7,429.69,3007.83,5%,25/01/2025,PayPal
11845,2981,Clothing,Sneakers,5,340.64,1703.1999999999998,0%,10/01/2025,bank transfer
11846,2027,Home & Kitchen,Blender,3,151.56,454.68,,30/07/2024,credit_card
11847,2825,Electronics,Tablet,1,283.0,283.0,5%,10/06/2023,credit_card
11848,2287,Home & Kitchen,Blender,10,358.85,3588.5,10%,01-13-2024,paypal
11849,2646,Electronics,Smartphone,6,365.41,2192.46,15%,2023-04-11,paypal
11850,2731,Toys,Doll,1,334.94,334.94,,09-06-2023,paypal
11851,2168,Beauty,Skincare Set,9,436.05,3924.4500000000003,10%,09-02-2024,Credit Card
11852,2610,Electronics,Laptop,2,435.7,871.4,5%,09-26-2023,bank transfer
11853,2268,Electronics,Headphones,1,291.57,291.57,10%,11-22-2024,credit_card
11854,2749,Electronics,Tablet,7,217.78,1524.46,15%,08-18-2023,paypal
11855,2821,Clothing,Jeans,6,322.58,1935.48,,03-21-2024,Credit Card
11856,2455,Toys,Board Game,6,410.01,2460.06,5%,2023-12-01,BANK_TRANSFER
11857,2906,Clothing,Jacket,5,7.8,39.0,5%,2023-07-13,bank transfer
11858,2685,Beauty,Lipstick,4,496.04,1984.16,,22/09/2023,BANK_TRANSFER
11859,2401,Electronics,Headphones,4,95.53,382.12,10%,25/10/2023,BANK_TRANSFER
11860,2922,Toys,Lego,3,237.77,713.3100000000001,0%,13/07/2024,credit_card
11861,2981,Toys,Action Figure,10,436.65,4366.5,5%,26/07/2023,Credit Card
11862,2476,Books,Non-Fiction,8,116.39,931.12,5%,08/06/2024,Credit Card
11863,2702,Beauty,Skincare Set,7,241.01,1687.07,5%,2023-05-21,BANK_TRANSFER
11864,2634,Toys,Action Figure,9,70.63,635.67,15%,2024-03-14,bank transfer
11865,2558,Electronics,Headphones,1,200.56,200.56,,07/12/2023,PayPal
11866,2576,Electronics,Tablet,7,92.68,648.76,,05/11/2023,BANK_TRANSFER
11867,2130,Toys,Lego,10,185.0,1850.0,0%,10-30-2024,credit_card
11868,2822,Clothing,Sneakers,4,189.86,759.44,10%,05-30-2024,BANK_TRANSFER
11869,2363,Beauty,Foundation,7,496.62,3476.34,5%,09/06/2023,bank transfer
11870,2705,Electronics,Headphones,1,497.43,497.43,5%,06/02/2025,bank transfer
11871,2819,Toys,Action Figure,5,61.82,309.1,,09/04/2023,BANK_TRANSFER
11872,2693,Electronics,Smartphone,3,364.35,1093.0500000000002,5%,28/10/2024,Credit Card
11873,2292,Toys,Lego,5,30.61,153.05,,2024-10-14,BANK_TRANSFER
11874,2371,Beauty,Skincare Set,4,19.95,79.8,,2023-10-20,paypal
11875,2794,Toys,Doll,2,57.14,114.28,5%,2023-08-06,paypal
11876,2029,Books,Fiction,4,482.92,1931.68,0%,2023-07-27,PayPal
11877,2149,Toys,Lego,3,470.73,1412.19,,17/01/2024,credit_card
11878,2779,Toys,Doll,1,100.99,100.99,0%,2023-09-25,credit_card
11879,2296,Beauty,Lipstick,10,85.03,850.3,15%,2023-08-02,Credit Card
11880,2011,Toys,Action Figure,8,124.06,992.48,0%,12-11-2024,credit_card
11881,2512,Beauty,Skincare Set,5,260.2,1301.0,10%,21/07/2024,PayPal
11882,2676,Books,Non-Fiction,4,287.0,1148.0,15%,02-07-2024,paypal
11883,2113,Beauty,Perfume,10,114.69,1146.9,10%,06-23-2023,Credit Card
11884,2187,Electronics,Smartphone,5,379.53,1897.6499999999999,10%,2024-09-24,bank transfer
11885,2807,Beauty,Perfume,4,158.23,632.92,0%,09-28-2023,paypal
11886,2744,Books,Biography,3,461.46,1384.3799999999999,15%,31/03/2023,PayPal
11887,2227,Home & Kitchen,Cookware,5,330.08,1650.3999999999999,10%,2023-11-08,Credit Card
11888,2310,Toys,Lego,4,220.99,883.96,5%,01-03-2025,BANK_TRANSFER
11889,2098,Beauty,Skincare Set,1,396.01,396.01,,12-07-2023,credit_card
11890,2055,Toys,Board Game,3,409.87,1229.6100000000001,0%,06-11-2024,PayPal
11891,2623,Clothing,Sneakers,10,148.79,1487.8999999999999,10%,09-09-2024,Credit Card
11892,2664,Electronics,Smartphone,10,173.16,1731.6,,21/06/2023,paypal
11893,2758,Electronics,Headphones,8,468.3,3746.4,5%,2023-08-30,Credit Card
11894,2406,Clothing,Jeans,7,86.55,605.85,15%,02-03-2025,BANK_TRANSFER
11895,2069,Clothing,Jacket,2,25.86,51.72,15%,2025-02-23,PayPal
11896,2312,Beauty,Foundation,1,229.76,,,2025-01-04,Credit Card
11897,2289,Clothing,Sneakers,3,401.6,1204.8000000000002,0%,06/11/2023,bank transfer
11898,2762,Home & Kitchen,Microwave,5,386.98,1934.9,10%,15/10/2024,PayPal
11899,2548,Toys,Lego,10,460.17,4601.7,15%,25/04/2024,PayPal
11900,2751,Toys,Lego,1,268.93,268.93,5%,03-22-2023,paypal
11901,2148,Books,Non-Fiction,3,54.53,163.59,5%,09-24-2024,credit_card
11902,2467,Clothing,Jeans,3,296.4,889.1999999999999,5%,01-25-2025,bank transfer
11903,2739,Clothing,Jacket,5,390.31,1951.55,5%,03-05-2024,BANK_TRANSFER
11904,2244,Home & Kitchen,Cookware,3,51.2,153.60000000000002,5%,25/02/2024,Credit Card
11905,2491,Electronics,Headphones,9,90.47,814.23,10%,17/07/2024,credit_card
11906,2849,Electronics,Smartphone,1,11.08,11.08,15%,05-26-2024,paypal
11907,2958,Toys,Doll,4,298.86,1195.44,15%,12-29-2024,credit_card
11908,2507,Toys,Action Figure,10,443.93,4439.3,5%,28/03/2024,PayPal
11909,2365,Beauty,Perfume,10,336.98,3369.8,,2023-09-12,PayPal
11910,2482,Home & Kitchen,Cookware,4,491.11,1964.44,10%,21/12/2023,BANK_TRANSFER
11911,2201,Books,Fiction,1,36.2,36.2,5%,2023-04-08,bank transfer
11912,2154,Books,Non-Fiction,2,451.99,903.98,5%,22/09/2023,Credit Card
11913,2450,Home & Kitchen,Vacuum Cleaner,1,407.96,407.96,10%,24/08/2024,Credit Card
11914,2501,Books,Comics,6,160.55,963.3000000000001,10%,09-03-2023,paypal
11915,2073,Electronics,Headphones,3,486.9,1460.6999999999998,,26/07/2024,BANK_TRANSFER
11916,2713,Books,Non-Fiction,7,147.53,1032.71,5%,03-10-2025,Credit Card
11917,2296,Books,Comics,5,445.21,2226.0499999999997,5%,09-08-2024,bank transfer
11918,2017,Home & Kitchen,Cookware,9,440.97,3968.7300000000005,5%,28/08/2023,PayPal
11919,2641,Home & Kitchen,Microwave,7,380.04,2660.28,0%,23/02/2025,BANK_TRANSFER
11920,2217,Books,Biography,4,283.92,1135.68,5%,2023-11-01,credit_card
11921,2061,Clothing,Jacket,5,64.4,322.0,0%,10-03-2023,BANK_TRANSFER
11922,2939,Home & Kitchen,Microwave,5,268.33,1341.6499999999999,5%,2024-02-12,BANK_TRANSFER
11923,2616,Beauty,Lipstick,5,181.61,908.0500000000001,5%,20/02/2024,bank transfer
11924,2042,Beauty,Lipstick,10,397.15,3971.5,10%,01-04-2025,bank transfer
11925,2025,Electronics,Headphones,9,380.27,3422.43,0%,14/10/2023,Credit Card
11926,2039,Books,Fiction,10,455.75,4557.5,15%,01-30-2025,paypal
11927,2803,Clothing,Jeans,3,12.34,37.019999999999996,5%,06-23-2023,paypal
11928,2131,Electronics,Smartphone,6,405.51,2433.06,10%,2023-12-17,bank transfer
11929,2498,Books,Biography,8,469.54,3756.32,5%,01-19-2024,Credit Card
11930,2229,Home & Kitchen,Cookware,9,395.7,3561.2999999999997,10%,2024-02-06,Credit Card
11931,2108,Beauty,Lipstick,7,69.45,486.15000000000003,5%,06-06-2024,Credit Card
11932,2172,Toys,Board Game,3,45.23,135.69,0%,01-25-2024,bank transfer
11933,2435,Clothing,Sneakers,1,15.32,15.32,15%,2024-02-27,paypal
11934,2478,Toys,Doll,4,316.23,1264.92,10%,31/12/2024,Credit Card
11935,2102,Beauty,Foundation,6,316.69,1900.1399999999999,,2024-04-20,bank transfer
11936,2866,Toys,Action Figure,3,493.52,1480.56,,25/10/2024,credit_card
11937,2524,Home & Kitchen,Cookware,1,202.03,202.03,5%,2024-02-17,credit_card
11938,2275,Books,Non-Fiction,6,169.29,1015.74,5%,18/08/2023,PayPal
11939,2613,Home & Kitchen,Microwave,1,314.09,314.09,,10-29-2024,credit_card
