Transaction_ID,Customer_ID,Region,Product_Category,Product_Name,Quantity,Unit_Price ($),Total_Sales ($),Transaction_Date,Payment_Method
11367,4982,West,Books,Non-Fiction,2,144.17,288.34,2024-08-09,Credit Card
11368,4082,East,Home & Kitchen,Microwave,3,401.44,1204.32,2023-08-20,Credit Card
11369,3701,North,Home & Kitchen,Blender,6,15.89,95.34,2023-05-07,PayPal
11370,3402,East,Electronics,Headphones,2,341.48,682.96,2024-06-22,Bank Transfer
11371,2588,North,Electronics,Laptop,4,373.87,1495.48,2023-03-28,PayPal
11372,3623,East,Clothing,Sneakers,6,241.3,1447.8,2023-10-01,Credit Card
11373,2342,South,Books,Non-Fiction,5,85.24,426.2,2023-03-29,Bank Transfer
11374,4075,East,Electronics,Tablet,6,310.28,1861.68,2024-11-07,PayPal
11375,2646,North,Books,Biography,6,449.28,2695.68,2024-07-28,PayPal
11376,2731,West,Books,Biography,8,466.0,3728.0,2023-05-21,Bank Transfer
11377,2168,West,Beauty,Skincare Set,9,374.32,3368.88,2023-12-02,Bank Transfer
11378,2610,West,Toys,Board Game,5,135.54,677.7,2024-08-26,Credit Card
11379,4316,North,Toys,Lego,6,435.81,2614.86,2023-12-20,PayPal
11380,3773,East,Toys,Lego,6,444.97,2669.82,2023-11-27,Credit Card
11381,4041,West,Books,Comics,6,186.78,1120.68,2023-07-01,Credit Card
11382,4869,West,Beauty,Lipstick,2,95.58,191.16,2024-09-23,Bank Transfer
11383,2455,West,Clothing,Sneakers,4,437.96,1751.84,2024-05-31,PayPal
11384,4954,South,Clothing,Jeans,1,443.12,443.12,2023-04-28,Credit Card
11385,3709,North,Toys,Doll,1,54.95,54.95,2024-02-22,Credit Card
11386,4970,North,Clothing,Jeans,1,483.66,483.66,2024-11-19,Bank Transfer
11387,2702,North,Beauty,Skincare Set,7,268.87,1882.09,2024-12-28,PayPal
11388,4682,North,Toys,Lego,1,496.9,496.9,2025-02-15,PayPal
11389,3600,North,Beauty,Lipstick,6,225.28,1351.68,2024-03-13,Credit Card
11390,2130,South,Clothing,T-Shirt,2,268.98,537.96,2024-07-19,Bank Transfer
11391,3846,East,Toys,Lego,6,136.71,820.26,2024-11-11,PayPal
11392,3387,South,Beauty,Skincare Set,6,449.98,2699.88,2024-03-22,PayPal
11393,4867,West,Home & Kitchen,Microwave,3,224.64,673.92,2023-11-04,Credit Card
11394,2693,South,Home & Kitchen,Vacuum Cleaner,8,408.23,3265.84,2025-01-29,PayPal
11395,3395,North,Beauty,Skincare Set,4,44.47,177.88,2023-12-27,PayPal
11396,2794,South,Beauty,Foundation,7,395.18,2766.26,2024-10-21,PayPal
11397,2029,North,Electronics,Smartphone,4,247.67,990.68,2023-08-13,PayPal
11398,2149,South,Electronics,Tablet,1,7.68,7.68,2024-05-16,Credit Card
11399,3320,North,Books,Fiction,6,117.0,702.0,2024-10-22,PayPal
11400,4059,West,Toys,Action Figure,5,100.9,504.5,2025-01-31,PayPal
11401,4724,North,Books,Non-Fiction,9,377.12,3394.08,2023-05-13,Bank Transfer
11402,3137,South,Books,Fiction,9,241.22,2170.98,2025-02-04,Credit Card
11403,2187,West,Clothing,T-Shirt,8,84.06,672.48,2024-11-22,PayPal
11404,4855,South,Home & Kitchen,Microwave,7,132.12,924.84,2023-03-29,Bank Transfer
11405,4792,West,Clothing,Sneakers,2,254.52,509.04,2024-02-08,Credit Card
11406,3251,East,Toys,Board Game,8,14.72,117.76,2025-02-27,PayPal
11407,3334,East,Beauty,Perfume,3,214.94,644.82,2024-02-07,Bank Transfer
11408,2098,East,Electronics,Smartphone,6,340.64,2043.84,2023-08-29,Credit Card
11409,2055,South,Toys,Doll,10,261.29,2612.9,2023-04-12,PayPal
11410,4671,South,Beauty,Skincare Set,7,301.06,2107.42,2025-02-18,Bank Transfer
11411,4712,West,Toys,Action Figure,6,166.68,1000.08,2023-04-13,Credit Card
11412,2758,West,Beauty,Foundation,5,95.62,478.1,2025-01-11,Bank Transfer
11413,2406,West,Electronics,Headphones,4,405.82,1623.28,2024-04-02,Bank Transfer
11414,4117,West,Beauty,Perfume,2,453.29,906.58,2023-09-02,PayPal
11415,3313,North,Books,Comics,9,257.82,2320.38,2023-08-23,Bank Transfer
11416,3786,East,Toys,Action Figure,7,156.0,1092.0,2024-03-02,PayPal
11417,2751,North,Electronics,Laptop,7,258.05,1806.35,2024-06-26,PayPal
11418,3763,North,Beauty,Perfume,4,440.1,1760.4,2024-10-25,Bank Transfer
11419,2365,North,Books,Biography,5,347.25,1736.25,2023-06-08,Bank Transfer
11420,4027,North,Books,Non-Fiction,6,430.01,2580.06,2023-08-04,Bank Transfer
11421,2482,East,Home & Kitchen,Cookware,2,167.55,335.1,2024-03-11,Bank Transfer
11422,4249,North,Books,Comics,4,357.43,1429.72,2023-04-24,Credit Card
11423,2154,West,Clothing,Jeans,4,328.26,1313.04,2023-11-16,PayPal
11424,3525,South,Electronics,Headphones,4,287.95,1151.8,2023-09-20,Bank Transfer
11425,4121,West,Electronics,Headphones,7,266.47,1865.29,2023-04-24,Credit Card
11426,4761,South,Electronics,Tablet,7,277.73,1944.11,2024-08-15,Bank Transfer
11427,4344,West,Beauty,Foundation,7,425.59,2979.13,2023-05-16,Credit Card
11428,3041,West,Toys,Board Game,7,458.42,3208.94,2024-05-01,PayPal
11429,3665,South,Beauty,Skincare Set,2,60.87,121.74,2024-08-06,Bank Transfer
11430,3241,East,Clothing,Jeans,5,286.54,1432.7,2023-08-09,Credit Card
11431,2061,North,Toys,Board Game,10,459.61,4596.1,2025-01-16,Credit Card
11432,2939,West,Books,Fiction,2,71.7,143.4,2023-12-21,PayPal
11433,3640,East,Beauty,Perfume,5,209.37,1046.85,2024-01-29,Bank Transfer
11434,4090,North,Toys,Lego,6,49.09,294.54,2024-10-04,Bank Transfer
11435,2025,East,Books,Comics,3,61.17,183.51,2024-11-02,PayPal
11436,3063,East,Toys,Board Game,6,452.53,2715.18,2023-08-24,PayPal
11437,2131,North,Books,Biography,5,225.86,1129.3,2024-03-05,PayPal
11438,3253,West,Toys,Doll,4,345.93,1383.72,2023-03-21,Credit Card
11439,2108,East,Beauty,Perfume,10,73.76,737.6,2024-05-12,Credit Card
11440,2172,West,Beauty,Skincare Set,9,15.86,142.74,2023-09-23,PayPal
11441,3459,West,Clothing,Jeans,8,445.79,3566.32,2023-10-22,Bank Transfer
11442,2102,West,Home & Kitchen,Blender,7,289.4,2025.8,2024-04-08,Credit Card
11443,4914,North,Electronics,Smartphone,1,14.89,14.89,2023-12-21,PayPal
11444,4572,South,Beauty,Skincare Set,9,496.21,4465.89,2024-07-28,Credit Card
11445,4323,West,Beauty,Lipstick,9,248.64,2237.76,2025-02-04,Credit Card
11446,3637,South,Books,Non-Fiction,6,240.56,1443.36,2023-07-25,PayPal
11447,4865,South,Home & Kitchen,Microwave,7,312.35,2186.45,2023-05-24,Bank Transfer
11448,3041,East,Beauty,Skincare Set,3,8.91,26.73,2024-01-06,Bank Transfer
11449,2330,West,Toys,Board Game,5,286.72,1433.6,2023-03-22,Credit Card
11450,3521,West,Home & Kitchen,Blender,7,316.59,2216.13,2023-07-15,Bank Transfer
11451,2012,West,Electronics,Headphones,1,151.99,151.99,2023-09-19,Bank Transfer
11452,3342,South,Toys,Lego,1,364.79,364.79,2024-09-08,PayPal
11453,2216,North,Books,Non-Fiction,5,191.83,959.15,2024-10-08,PayPal
11454,2339,South,Clothing,Jeans,9,360.3,3242.7,2023-05-30,PayPal
11455,3800,West,Toys,Action Figure,7,76.19,533.33,2023-08-27,Bank Transfer
11456,4709,West,Electronics,Headphones,1,457.28,457.28,2024-02-12,Bank Transfer
11457,3751,West,Toys,Board Game,5,440.33,2201.65,2024-03-04,PayPal
11458,3509,South,Home & Kitchen,Microwave,8,79.56,636.48,2024-08-14,Bank Transfer
11459,4422,West,Home & Kitchen,Blender,8,469.53,3756.24,2023-10-21,PayPal
11460,2710,East,Electronics,Tablet,2,281.1,562.2,2023-05-14,Credit Card
11461,3224,West,Home & Kitchen,Cookware,7,352.32,2466.24,2023-05-22,Credit Card
11462,4514,North,Toys,Board Game,10,420.95,4209.5,2023-12-24,Bank Transfer
11463,3113,East,Clothing,Jeans,5,46.37,231.85,2024-09-11,Bank Transfer
11464,3292,West,Toys,Doll,9,88.8,799.2,2023-11-22,Bank Transfer
11465,2489,East,Clothing,T-Shirt,3,148.74,446.22,2023-04-07,Bank Transfer
11466,3562,West,Home & Kitchen,Cookware,1,241.22,241.22,2024-06-29,Credit Card
11467,2047,North,Toys,Board Game,4,176.3,705.2,2023-05-17,PayPal
11468,2778,West,Home & Kitchen,Microwave,7,255.39,1787.73,2025-01-06,Credit Card
11469,3040,East,Clothing,Jacket,1,97.03,97.03,2024-10-28,PayPal
11470,2711,North,Home & Kitchen,Vacuum Cleaner,2,342.67,685.34,2024-02-22,Bank Transfer
11471,2401,South,Beauty,Perfume,5,32.59,162.95,2023-12-10,PayPal
11472,3818,North,Books,Comics,9,183.92,1655.28,2024-07-23,PayPal
11473,2250,North,Toys,Action Figure,1,93.62,93.62,2024-10-20,PayPal
11474,2391,North,Beauty,Perfume,4,366.32,1465.28,2023-08-12,PayPal
11475,2335,East,Home & Kitchen,Vacuum Cleaner,3,442.41,1327.23,2024-04-16,Credit Card
11476,2629,North,Home & Kitchen,Cookware,5,44.0,220.0,2023-07-24,Bank Transfer
11477,2137,West,Books,Non-Fiction,5,393.59,1967.95,2023-10-11,Bank Transfer
11478,4931,North,Home & Kitchen,Microwave,10,448.38,4483.8,2023-10-22,PayPal
11479,4736,North,Books,Fiction,2,487.12,974.24,2023-09-10,Bank Transfer
11480,3522,West,Toys,Action Figure,5,291.8,1459.0,2025-03-06,Credit Card
11481,2827,West,Clothing,Jeans,9,167.06,1503.54,2023-04-05,PayPal
11482,2727,South,Books,Fiction,5,164.38,821.9,2024-08-22,Bank Transfer
11483,3501,North,Books,Comics,10,192.59,1925.9,2024-04-07,Bank Transfer
11484,4642,East,Beauty,Perfume,2,308.27,616.54,2025-01-06,PayPal
11485,2990,North,Home & Kitchen,Vacuum Cleaner,7,247.66,1733.62,2024-02-02,Credit Card
11486,4420,North,Toys,Board Game,6,328.55,1971.3,2024-07-29,PayPal
11487,2935,West,Clothing,Sneakers,7,24.46,171.22,2023-12-04,PayPal
11488,2402,South,Electronics,Smartphone,8,57.41,459.28,2024-05-13,Bank Transfer
11489,3467,North,Books,Comics,10,488.39,4883.9,2023-10-09,Bank Transfer
11490,2615,East,Electronics,Headphones,5,497.72,2488.6,2024-06-16,PayPal
11491,3297,North,Home & Kitchen,Microwave,2,374.6,749.2,2024-11-22,PayPal
11492,3183,East,Books,Fiction,7,131.92,923.44,2023-06-26,Bank Transfer
11493,4668,West,Electronics,Headphones,7,476.92,3338.44,2023-10-18,PayPal
11494,4236,South,Beauty,Lipstick,8,110.78,886.24,2023-06-18,Credit Card
11495,3122,North,Electronics,Headphones,7,367.06,2569.42,2024-06-17,PayPal
11496,2131,South,Beauty,Lipstick,10,62.05,620.5,2024-06-12,Credit Card
11497,4853,North,Clothing,Jacket,7,326.21,2283.47,2024-06-14,PayPal
11498,3195,East,Home & Kitchen,Vacuum Cleaner,9,380.96,3428.64,2024-01-09,PayPal
11499,4984,South,Toys,Action Figure,8,430.52,3444.16,2023-11-11,PayPal
11500,2183,North,Electronics,Tablet,2,368.48,736.96,2024-01-11,Bank Transfer
11501,2364,West,Books,Fiction,2,462.13,924.26,2025-02-23,Bank Transfer
11502,2039,East,Home & Kitchen,Cookware,7,262.86,1840.02,2023-08-30,Bank Transfer
11503,4545,South,Electronics,Tablet,10,340.33,3403.3,2024-10-21,Bank Transfer
11504,3373,North,Books,Biography,10,187.93,1879.3,2024-12-20,Bank Transfer
11505,2921,South,Books,Fiction,3,10.14,30.42,2023-07-22,Bank Transfer
11506,4770,North,Toys,Doll,1,379.56,379.56,2023-10-05,PayPal
11507,2016,East,Toys,Doll,9,435.58,3920.22,2023-08-31,Credit Card
11508,2493,West,Books,Non-Fiction,3,91.09,273.27,2023-11-09,Bank Transfer
11509,3450,East,Toys,Action Figure,1,19.18,19.18,2024-05-19,Bank Transfer
11510,3132,South,Books,Fiction,6,86.43,518.58,2024-09-10,PayPal
11511,4942,South,Electronics,Tablet,4,448.17,1792.68,2024-08-15,Bank Transfer
11512,2311,North,Clothing,T-Shirt,1,151.28,151.28,2023-07-28,PayPal
11513,2739,East,Toys,Action Figure,4,120.68,482.72,2023-05-08,Bank Transfer
11514,2546,North,Beauty,Skincare Set,8,12.22,97.76,2024-10-27,Credit Card
11515,4462,East,Beauty,Skincare Set,7,152.04,1064.28,2024-04-30,Bank Transfer
11516,2251,South,Beauty,Lipstick,1,359.24,359.24,2024-05-12,Bank Transfer
11517,2759,North,Clothing,Jeans,10,479.75,4797.5,2024-11-11,PayPal
11518,3805,North,Books,Fiction,9,159.81,1438.29,2025-02-16,Bank Transfer
11519,3298,East,Books,Fiction,6,124.14,744.84,2023-11-08,PayPal
11520,3632,West,Home & Kitchen,Microwave,2,444.59,889.18,2023-09-22,Credit Card
11521,3915,East,Beauty,Lipstick,3,426.99,1280.97,2024-01-14,Bank Transfer
11522,2814,West,Beauty,Lipstick,7,167.44,1172.08,2023-12-25,PayPal
11523,2029,East,Books,Non-Fiction,3,39.06,117.18,2023-08-02,Credit Card
11524,2958,South,Beauty,Skincare Set,3,496.03,1488.09,2023-11-11,Credit Card
11525,4033,North,Books,Non-Fiction,5,341.95,1709.75,2025-01-17,PayPal
11526,2477,East,Books,Non-Fiction,3,463.66,1390.98,2024-02-21,PayPal
11527,2318,South,Toys,Lego,3,174.23,522.69,2024-04-14,Bank Transfer
11528,2245,East,Books,Comics,5,325.6,1628.0,2023-04-22,Credit Card
11529,2748,North,Electronics,Smartphone,5,338.88,1694.4,2024-06-09,Credit Card
11530,2697,East,Electronics,Tablet,9,437.09,3933.81,2023-10-19,PayPal
11531,2272,West,Electronics,Headphones,1,496.56,496.56,2023-03-20,Credit Card
11532,3772,North,Electronics,Laptop,1,58.79,58.79,2023-11-23,PayPal
11533,3263,West,Clothing,Sneakers,9,317.4,2856.6,2025-01-03,Bank Transfer
11534,4425,South,Home & Kitchen,Vacuum Cleaner,5,171.54,857.7,2025-03-03,PayPal
11535,2266,South,Home & Kitchen,Blender,4,406.77,1627.08,2024-02-21,Bank Transfer
11536,4974,East,Books,Fiction,2,378.3,756.6,2023-12-16,PayPal
11537,2921,West,Beauty,Skincare Set,9,446.8,4021.2,2023-08-27,Bank Transfer
11538,2340,West,Electronics,Tablet,6,175.13,1050.78,2024-01-23,Credit Card
11539,2389,North,Home & Kitchen,Microwave,9,96.34,867.06,2024-05-10,PayPal
11540,4625,West,Home & Kitchen,Vacuum Cleaner,5,15.79,78.95,2024-07-02,PayPal
11541,4051,West,Electronics,Smartphone,4,131.48,525.92,2023-03-28,PayPal
11542,3166,North,Clothing,Jacket,7,186.75,1307.25,2023-08-30,Bank Transfer
11543,2376,North,Clothing,Jeans,5,473.3,2366.5,2024-10-21,PayPal
11544,4034,West,Home & Kitchen,Cookware,8,248.23,1985.84,2025-02-07,PayPal
11545,4372,East,Clothing,Jeans,8,280.44,2243.52,2025-02-11,Credit Card
11546,2146,North,Toys,Board Game,2,440.66,881.32,2023-12-18,PayPal
11547,3982,North,Electronics,Tablet,5,443.11,2215.55,2025-02-20,PayPal
11548,2293,West,Home & Kitchen,Microwave,10,266.32,2663.2,2025-02-26,PayPal
11549,2432,West,Electronics,Tablet,8,61.28,490.24,2023-06-26,PayPal
11550,2705,North,Clothing,Jacket,3,138.91,416.73,2024-08-28,Credit Card
11551,4997,West,Electronics,Headphones,7,231.16,1618.12,2023-05-19,PayPal
11552,3999,North,Clothing,Sneakers,3,376.83,1130.49,2025-02-04,PayPal
11553,4633,East,Clothing,T-Shirt,6,357.28,2143.68,2024-02-26,Credit Card
11554,2399,East,Electronics,Headphones,2,323.14,646.28,2024-11-21,Bank Transfer
11555,4865,North,Clothing,Jeans,6,440.72,2644.32,2024-12-25,Bank Transfer
11556,2964,North,Toys,Lego,6,402.31,2413.86,2024-08-16,Credit Card
11557,4235,South,Books,Non-Fiction,8,491.15,3929.2,2023-10-31,Credit Card
11558,4042,South,Electronics,Headphones,5,445.13,2225.65,2023-08-13,Bank Transfer
11559,3829,West,Books,Fiction,1,101.85,101.85,2024-09-27,PayPal
11560,4109,West,Electronics,Smartphone,8,33.52,268.16,2024-08-25,Bank Transfer
11561,2939,North,Clothing,Sneakers,9,210.18,1891.62,2023-09-16,PayPal
11562,2710,North,Clothing,T-Shirt,1,310.66,310.66,2025-01-13,Credit Card
11563,2807,South,Home & Kitchen,Vacuum Cleaner,5,323.34,1616.7,2023-08-20,Credit Card
11564,3464,South,Toys,Board Game,6,137.42,824.52,2024-11-09,Credit Card
11565,3326,North,Home & Kitchen,Blender,4,430.64,1722.56,2024-04-02,Bank Transfer
11566,2011,East,Books,Biography,2,167.98,335.96,2024-06-28,Credit Card
11567,3086,East,Clothing,T-Shirt,5,459.96,2299.8,2025-02-06,Bank Transfer
11568,3869,West,Home & Kitchen,Cookware,4,238.44,953.76,2025-01-18,PayPal
11569,4274,North,Clothing,T-Shirt,7,10.14,70.98,2024-10-23,PayPal
11570,4612,North,Electronics,Tablet,6,85.21,511.26,2024-12-18,PayPal
11571,2772,West,Home & Kitchen,Blender,3,55.65,166.95,2025-03-11,Credit Card
11572,3595,South,Books,Fiction,9,26.79,241.11,2024-11-01,PayPal
11573,3608,South,Home & Kitchen,Cookware,4,358.44,1433.76,2025-01-13,Credit Card
11574,3334,East,Clothing,T-Shirt,5,100.2,501.0,2024-11-01,Bank Transfer
11575,2885,North,Beauty,Foundation,3,420.12,1260.36,2024-05-24,Credit Card
11576,3390,South,Beauty,Skincare Set,8,135.91,1087.28,2024-10-06,PayPal
11577,2226,East,Toys,Board Game,7,21.0,147.0,2024-09-30,Credit Card
11578,2825,East,Clothing,Sneakers,7,411.23,2878.61,2023-07-21,Credit Card
11579,4266,East,Electronics,Laptop,8,235.74,1885.92,2023-10-05,Bank Transfer
11580,2937,South,Home & Kitchen,Vacuum Cleaner,7,301.76,2112.32,2023-09-07,Credit Card
11581,4801,South,Beauty,Lipstick,3,171.43,514.29,2025-01-04,PayPal
11582,4554,North,Electronics,Smartphone,3,27.79,83.37,2024-02-06,Credit Card
11583,4307,North,Clothing,Jacket,2,188.24,376.48,2023-10-20,Credit Card
11584,3912,East,Electronics,Tablet,1,261.55,261.55,2024-02-15,PayPal
11585,3797,East,Clothing,T-Shirt,5,10.78,53.9,2025-01-04,Credit Card
11586,2054,South,Toys,Doll,4,289.27,1157.08,2023-11-09,Bank Transfer
11587,2727,South,Home & Kitchen,Cookware,2,447.06,894.12,2024-06-17,PayPal
11588,4737,North,Electronics,Tablet,1,112.83,112.83,2024-11-10,PayPal
11589,3545,North,Home & Kitchen,Cookware,3,463.75,1391.25,2024-05-25,Credit Card
11590,3044,West,Electronics,Laptop,6,53.32,319.92,2024-10-08,Bank Transfer
11591,3914,North,Clothing,Sneakers,2,413.59,827.18,2024-12-30,Bank Transfer
11592,3777,South,Clothing,Jeans,10,420.96,4209.6,2024-08-08,PayPal
11593,3597,East,Electronics,Laptop,7,132.59,928.13,2023-09-15,PayPal
11594,3915,West,Toys,Board Game,7,479.13,3353.91,2023-12-29,Credit Card
11595,4467,North,Clothing,Sneakers,3,211.22,633.66,2024-10-25,PayPal
11596,4738,North,Books,Biography,1,74.92,74.92,2024-06-01,Bank Transfer
11597,2850,South,Books,Biography,9,297.9,2681.1,2024-04-19,Credit Card
11598,4110,West,Home & Kitchen,Vacuum Cleaner,5,498.32,2491.6,2024-01-29,Credit Card
11599,4264,North,Books,Fiction,2,450.15,900.3,2024-12-25,Bank Transfer
11600,2003,East,Books,Non-Fiction,8,142.91,1143.28,2025-01-24,Bank Transfer
11601,2160,South,Toys,Lego,10,290.61,2906.1,2024-03-31,PayPal
11602,2781,West,Toys,Board Game,10,62.11,621.1,2024-08-10,Bank Transfer
11603,2893,North,Beauty,Foundation,4,233.61,934.44,2025-01-02,Credit Card
11604,4031,North,Beauty,Skincare Set,10,263.92,2639.2,2024-11-08,Credit Card
11605,4377,West,Toys,Action Figure,7,161.06,1127.42,2025-03-04,Bank Transfer
11606,2580,South,Beauty,Skincare Set,5,244.67,1223.35,2024-12-31,PayPal
11607,3934,West,Toys,Action Figure,3,460.37,1381.11,2025-02-16,Credit Card
11608,3381,West,Beauty,Perfume,10,252.57,2525.7,2023-10-21,PayPal
11609,3291,South,Clothing,Sneakers,8,416.34,3330.72,2023-04-07,Bank Transfer
11610,3641,North,Toys,Doll,2,162.11,324.22,2023-10-16,PayPal
11611,2952,East,Home & Kitchen,Microwave,1,485.85,485.85,2023-07-10,Credit Card
11612,4683,South,Home & Kitchen,Vacuum Cleaner,5,51.26,256.3,2023-08-15,Bank Transfer
11613,2988,East,Toys,Action Figure,4,294.87,1179.48,2024-06-06,Credit Card
11614,3219,North,Books,Biography,10,395.99,3959.9,2023-04-29,Credit Card
11615,2921,West,Home & Kitchen,Vacuum Cleaner,7,407.95,2855.65,2024-09-01,Bank Transfer
11616,4786,East,Books,Non-Fiction,9,103.15,928.35,2024-10-11,PayPal
11617,3356,North,Home & Kitchen,Vacuum Cleaner,6,203.81,1222.86,2024-07-21,Bank Transfer
11618,2170,North,Electronics,Tablet,1,313.98,313.98,2024-11-05,Credit Card
11619,2521,West,Electronics,Smartphone,8,161.36,1290.88,2025-02-02,Credit Card
11620,3487,West,Toys,Lego,2,330.86,661.72,2024-11-22,Credit Card
11621,2040,North,Home & Kitchen,Blender,4,192.5,770.0,2023-05-15,Bank Transfer
11622,3561,North,Clothing,Sneakers,3,178.68,536.04,2024-07-19,Bank Transfer
11623,3419,East,Books,Comics,6,58.49,350.94,2024-02-25,Bank Transfer
11624,2955,North,Home & Kitchen,Microwave,2,24.43,48.86,2024-03-26,Bank Transfer
11625,2984,North,Toys,Doll,5,418.46,2092.3,2024-05-27,PayPal
11626,2975,East,Books,Comics,9,247.32,2225.88,2024-05-02,Credit Card
11627,2038,South,Beauty,Foundation,3,283.62,850.86,2024-05-02,PayPal
11628,4376,East,Toys,Lego,2,189.25,378.5,2023-12-28,Credit Card
11629,3275,East,Home & Kitchen,Blender,2,72.69,145.38,2024-05-18,Credit Card
11630,3200,West,Clothing,Sneakers,9,227.54,2047.86,2023-11-20,PayPal
11631,3626,East,Beauty,Foundation,6,118.33,709.98,2024-03-10,Bank Transfer
11632,2914,North,Toys,Doll,2,419.65,839.3,2024-12-11,Credit Card
11633,2454,North,Home & Kitchen,Microwave,3,493.46,1480.38,2024-09-30,Bank Transfer
11634,2037,North,Electronics,Tablet,1,445.1,445.1,2023-11-28,PayPal
11635,3712,South,Home & Kitchen,Cookware,2,266.5,533.0,2023-10-13,Credit Card
11636,2796,North,Electronics,Smartphone,2,315.93,631.86,2023-09-18,Bank Transfer
11637,2973,South,Electronics,Smartphone,2,474.32,948.64,2025-03-10,PayPal
11638,2593,North,Toys,Action Figure,7,271.65,1901.55,2024-10-29,Credit Card
11639,3138,East,Home & Kitchen,Blender,3,321.1,963.3,2023-08-20,PayPal
11640,3325,West,Home & Kitchen,Cookware,4,316.47,1265.88,2023-10-11,Bank Transfer
11641,4272,North,Electronics,Smartphone,2,355.52,711.04,2024-07-12,Credit Card
11642,2318,South,Books,Comics,5,321.94,1609.7,2024-08-19,Credit Card
11643,4397,South,Beauty,Perfume,9,337.0,3033.0,2024-03-04,Credit Card
11644,4163,West,Clothing,Jacket,9,364.32,3278.88,2023-05-16,PayPal
11645,4746,North,Home & Kitchen,Cookware,7,405.5,2838.5,2024-09-12,PayPal
11646,3347,East,Beauty,Skincare Set,8,204.51,1636.08,2023-10-28,PayPal
11647,3592,North,Beauty,Lipstick,5,374.19,1870.95,2024-04-19,PayPal
11648,3890,North,Books,Biography,5,54.6,273.0,2023-07-03,Bank Transfer
11649,4088,West,Beauty,Skincare Set,3,438.71,1316.13,2024-07-31,PayPal
11650,3997,North,Home & Kitchen,Cookware,6,148.57,891.42,2024-02-17,PayPal
11651,3773,East,Toys,Board Game,1,204.71,204.71,2024-09-25,PayPal
11652,3313,South,Toys,Board Game,3,402.79,1208.37,2024-12-30,Bank Transfer
11653,3286,West,Beauty,Skincare Set,2,320.31,640.62,2025-01-22,Bank Transfer
11654,2216,East,Home & Kitchen,Vacuum Cleaner,7,157.77,1104.39,2025-03-05,Credit Card
11655,4384,South,Home & Kitchen,Vacuum Cleaner,9,116.57,1049.13,2024-09-19,PayPal
11656,4140,West,Electronics,Tablet,4,479.07,1916.28,2023-06-10,Credit Card
11657,4401,West,Books,Non-Fiction,7,48.45,339.15,2024-01-01,Credit Card
11658,4619,South,Clothing,Jeans,8,7.15,57.2,2024-02-29,Bank Transfer
